Random Generator,bet,02-2015,04-2015,06-2015,08-2015,10-2015,12-2015,02-2016,04-2016,06-2016,08-2016,10-2016,12-2016,02-2017,04-2017,06-2017,08-2017,10-2017,12-2017,02-2018,04-2018,06-2018,08-2018,10-2018,12-2018,02-2019,04-2019,06-2019,08-2019,10-2019,12-2019
4972,0.196472090220777,0.5378486055776892,0.5102040816326531,0.46530612244897956,0.3870967741935484,0.428,0.47619047619047616,0.40625,0.3700787401574803,0.30115830115830117,0.30038022813688214,0.28679245283018867,0.27340823970037453,0.22932330827067668,0.20532319391634982,0.183206106870229,0.14015151515151514,0.15384615384615385,0.17054263565891473,0.17120622568093385,0.171875,0.18110236220472442,0.19291338582677164,0.21568627450980393,0.23107569721115537,0.20647773279352227,0.18930041152263374,0.1593625498007968,0.13654618473895583,0.11740890688259109,0.1306122448979592
8702,0.089809249463724,0.24596774193548387,0.22580645161290322,0.21721311475409835,0.21951219512195122,0.22580645161290322,0.22672064777327935,0.1910569105691057,0.17551020408163265,0.15352697095435686,0.1469387755102041,0.0995850622406639,0.09243697478991597,0.07627118644067797,0.06779661016949153,0.07725321888412018,0.07860262008733625,0.07758620689655173,0.0603448275862069,0.05701754385964912,0.04405286343612335,0.044642857142857144,0.03636363636363636,0.03255813953488372,0.018604651162790697,0.014150943396226415,0.014150943396226415,0.009345794392523364,0.009302325581395349,0.014150943396226415,0.018604651162790697
2184,0.194480420916807,0.4411764705882353,0.452991452991453,0.4248927038626609,0.4434782608695652,0.462882096069869,0.4410480349344978,0.4051724137931034,0.36086956521739133,0.29694323144104806,0.2542372881355932,0.2145922746781116,0.17647058823529413,0.1652542372881356,0.12396694214876033,0.11475409836065574,0.11428571428571428,0.10975609756097561,0.13821138211382114,0.13580246913580246,0.1306122448979592,0.13991769547325103,0.1659919028340081,0.16194331983805668,0.17670682730923695,0.18775510204081633,0.1875,0.17916666666666667,0.16170212765957448,0.16595744680851063,0.12017167381974249
2010,0.0502574892190751,0.09205020920502092,0.1016949152542373,0.10460251046025104,0.10126582278481013,0.11814345991561181,0.14893617021276595,0.1134453781512605,0.10548523206751055,0.09361702127659574,0.08264462809917356,0.05761316872427984,0.05439330543933055,0.05761316872427984,0.04583333333333333,0.046610169491525424,0.0423728813559322,0.029787234042553193,0.029914529914529916,0.029411764705882353,0.02100840336134454,0.008298755186721992,0.004081632653061225,0.00816326530612245,0.0125,0.016666666666666666,0.02066115702479339,0.02092050209205021,0.029661016949152543,0.029411764705882353,0.029166666666666667
3562,0.15170434448518802,0.4051724137931034,0.3852813852813853,0.41630901287553645,0.4043478260869565,0.4199134199134199,0.4267241379310345,0.4127659574468085,0.3793103448275862,0.3305084745762712,0.2791666666666667,0.24180327868852458,0.25101214574898784,0.22267206477732793,0.20987654320987653,0.15040650406504066,0.15040650406504066,0.12048192771084337,0.1394422310756972,0.12749003984063745,0.12156862745098039,0.1,0.0933852140077821,0.09266409266409266,0.07604562737642585,0.07782101167315175,0.06746031746031746,0.05952380952380952,0.051587301587301584,0.04417670682730924,0.056451612903225805
5749,0.222762696625432,0.411522633744856,0.36065573770491804,0.404,0.4701195219123506,0.46062992125984253,0.40540540540540543,0.3229571984435798,0.21875,0.16666666666666666,0.1889763779527559,0.2230769230769231,0.23552123552123552,0.23938223938223938,0.203125,0.18846153846153846,0.16666666666666666,0.15,0.1434108527131783,0.15354330708661418,0.12903225806451613,0.12244897959183673,0.12396694214876033,0.1134453781512605,0.1111111111111111,0.08695652173913043,0.08296943231441048,0.06956521739130435,0.03862660944206009,0.03404255319148936,0.029914529914529916
6057,0.129401679569855,0.3795918367346939,0.4146341463414634,0.4032258064516129,0.4763779527559055,0.398406374501992,0.4,0.36363636363636365,0.32941176470588235,0.31417624521072796,0.26296296296296295,0.2518248175182482,0.23161764705882354,0.2111111111111111,0.16356877323420074,0.1320754716981132,0.14232209737827714,0.1169811320754717,0.13805970149253732,0.13857677902621723,0.1259259259259259,0.10740740740740741,0.1037037037037037,0.08955223880597014,0.07777777777777778,0.07196969696969698,0.06666666666666667,0.07434944237918216,0.06390977443609022,0.07865168539325842,0.09885931558935361
4119,0.10427372843841999,0.29098360655737704,0.291497975708502,0.2903225806451613,0.2980392156862745,0.28174603174603174,0.2648221343873518,0.250996015936255,0.2490118577075099,0.21739130434782608,0.20948616600790515,0.21428571428571427,0.17786561264822134,0.16532258064516128,0.1346938775510204,0.11336032388663968,0.104,0.08502024291497975,0.06,0.043478260869565216,0.03968253968253968,0.015748031496062992,0.01606425702811245,0.012096774193548387,0.011764705882352941,0.01968503937007874,0.01937984496124031,0.01556420233463035,0.0196078431372549,0.027559055118110236,0.024291497975708502
3467,0.128436763538048,0.26744186046511625,0.23938223938223938,0.23828125,0.26171875,0.28957528957528955,0.26744186046511625,0.2364341085271318,0.21153846153846154,0.1946564885496183,0.183206106870229,0.18726591760299627,0.19172932330827067,0.17938931297709923,0.16731517509727625,0.16342412451361868,0.13953488372093023,0.1411764705882353,0.1388888888888889,0.12598425196850394,0.10236220472440945,0.10077519379844961,0.09848484848484848,0.08712121212121213,0.0898876404494382,0.07364341085271318,0.0694980694980695,0.05426356589147287,0.055776892430278883,0.05220883534136546,0.03937007874015748
7795,0.0627295542682987,0.20238095238095238,0.2015810276679842,0.20948616600790515,0.2125984251968504,0.19140625,0.19305019305019305,0.14285714285714285,0.1423076923076923,0.12213740458015267,0.11654135338345864,0.1213235294117647,0.11808118081180811,0.09454545454545454,0.09090909090909091,0.07801418439716312,0.06428571428571428,0.060498220640569395,0.058394160583941604,0.06296296296296296,0.04868913857677903,0.045283018867924525,0.03816793893129771,0.03409090909090909,0.030418250950570342,0.04247104247104247,0.03875968992248062,0.03125,0.023076923076923078,0.019083969465648856,0.015503875968992248
354,0.16065984670422,0.3745019920318725,0.3228346456692913,0.28125,0.3125,0.3176470588235294,0.364,0.3441295546558704,0.2845528455284553,0.1934156378600823,0.15918367346938775,0.14919354838709678,0.12301587301587301,0.108,0.09561752988047809,0.10196078431372549,0.088,0.09126984126984126,0.08,0.07936507936507936,0.08835341365461848,0.06324110671936758,0.050980392156862744,0.05511811023622047,0.046875,0.03543307086614173,0.027450980392156862,0.031496062992125984,0.04330708661417323,0.05533596837944664,0.09055118110236221
3129,0.170097655162681,0.4139344262295082,0.43724696356275305,0.45454545454545453,0.44534412955465585,0.42168674698795183,0.4180327868852459,0.3469387755102041,0.2793522267206478,0.2682926829268293,0.21951219512195122,0.17813765182186234,0.1700404858299595,0.17063492063492064,0.1541501976284585,0.1220472440944882,0.13043478260869565,0.11693548387096774,0.10121457489878542,0.0823045267489712,0.07539682539682539,0.058365758754863814,0.05747126436781609,0.04580152671755725,0.0390625,0.03461538461538462,0.04198473282442748,0.04182509505703422,0.03875968992248062,0.038910505836575876,0.027131782945736434
8884,0.11657780634704999,0.27800829875518673,0.25738396624472576,0.25523012552301255,0.2627118644067797,0.288135593220339,0.3125,0.2892561983471074,0.26639344262295084,0.26229508196721313,0.23673469387755103,0.22983870967741934,0.1984126984126984,0.18548387096774194,0.15040650406504066,0.14754098360655737,0.128099173553719,0.10699588477366255,0.0942622950819672,0.09236947791164658,0.10121457489878542,0.08943089430894309,0.09274193548387097,0.11065573770491803,0.0963855421686747,0.09836065573770492,0.0860655737704918,0.07723577235772358,0.0642570281124498,0.05622489959839357,0.04878048780487805
8432,0.18112451976630803,0.5042735042735043,0.5191489361702127,0.5083333333333333,0.5165289256198347,0.5352697095435685,0.5168067226890757,0.46835443037974683,0.3739495798319328,0.33755274261603374,0.3076923076923077,0.25,0.22088353413654618,0.1991869918699187,0.17427385892116182,0.1322314049586777,0.13580246913580246,0.11885245901639344,0.12757201646090535,0.10121457489878542,0.08979591836734693,0.11952191235059761,0.12301587301587301,0.1225296442687747,0.11969111969111969,0.1171875,0.09689922480620156,0.08203125,0.07450980392156863,0.06299212598425197,0.05859375
764,0.169020525179803,0.3253012048192771,0.3497942386831276,0.38016528925619836,0.42386831275720166,0.45867768595041325,0.4538152610441767,0.4493927125506073,0.40725806451612906,0.3333333333333333,0.2766798418972332,0.2653846153846154,0.2277992277992278,0.18359375,0.1541501976284585,0.15139442231075698,0.136,0.15261044176706828,0.1902834008097166,0.17551020408163265,0.17768595041322313,0.17408906882591094,0.16532258064516128,0.16194331983805668,0.14919354838709678,0.16326530612244897,0.1659919028340081,0.16260162601626016,0.16194331983805668,0.17269076305220885,0.17142857142857143
479,0.107743000244955,0.37333333333333335,0.38565022421524664,0.4479638009049774,0.4318181818181818,0.4369369369369369,0.39111111111111113,0.3183856502242152,0.2889908256880734,0.26635514018691586,0.18807339449541285,0.14479638009049775,0.1,0.06222222222222222,0.03153153153153153,0.03111111111111111,0.01809954751131222,0.018433179723502304,0.02304147465437788,0.0273972602739726,0.023148148148148147,0.037037037037037035,0.03669724770642202,0.04017857142857143,0.039473684210526314,0.034782608695652174,0.029045643153526972,0.03333333333333333,0.03305785123966942,0.04526748971193416,0.045081967213114756
8359,0.132378440949833,0.32926829268292684,0.3225806451612903,0.3064516129032258,0.27755102040816326,0.26639344262295084,0.23651452282157676,0.21991701244813278,0.205761316872428,0.13983050847457626,0.09282700421940929,0.07112970711297072,0.0759493670886076,0.075,0.07112970711297072,0.07377049180327869,0.06,0.06692913385826772,0.07421875,0.05405405405405406,0.04296875,0.046875,0.03968253968253968,0.036,0.031496062992125984,0.0311284046692607,0.019762845849802372,0.011811023622047244,0.011857707509881422,0.011811023622047244,0.015748031496062992
8378,0.171145181520842,0.35177865612648224,0.4015748031496063,0.40077821011673154,0.42913385826771655,0.45454545454545453,0.4823529411764706,0.47126436781609193,0.40977443609022557,0.35555555555555557,0.2924187725631769,0.22992700729927007,0.19202898550724637,0.18772563176895307,0.1781818181818182,0.15555555555555556,0.1684981684981685,0.17028985507246377,0.18772563176895307,0.16967509025270758,0.16423357664233576,0.145985401459854,0.15162454873646208,0.15073529411764705,0.17582417582417584,0.15613382899628253,0.14444444444444443,0.14068441064638784,0.10266159695817491,0.09398496240601503,0.11524163568773234
9792,0.193832531227963,0.36123348017621143,0.34801762114537443,0.41630901287553645,0.4829059829059829,0.5151515151515151,0.5530973451327433,0.5,0.45454545454545453,0.3852813852813853,0.32456140350877194,0.2982456140350877,0.2982456140350877,0.21397379912663755,0.1703056768558952,0.19047619047619047,0.21367521367521367,0.211864406779661,0.2170212765957447,0.18828451882845187,0.1940928270042194,0.18220338983050846,0.17094017094017094,0.20869565217391303,0.18695652173913044,0.19047619047619047,0.15350877192982457,0.14035087719298245,0.14537444933920704,0.15555555555555556,0.16055045871559634
7584,0.106880057591479,0.18972332015810275,0.1910569105691057,0.19838056680161945,0.2056451612903226,0.20161290322580644,0.22357723577235772,0.1774193548387097,0.1422924901185771,0.14173228346456693,0.11811023622047244,0.11284046692607004,0.11284046692607004,0.07692307692307693,0.06896551724137931,0.06367041198501873,0.07924528301886792,0.06844106463878327,0.06130268199233716,0.06299212598425197,0.05952380952380952,0.056,0.056451612903225805,0.04918032786885246,0.032520325203252036,0.02390438247011952,0.01606425702811245,0.016194331983805668,0.02040816326530612,0.020161290322580645,0.01984126984126984
6831,0.21330378439161,0.44129554655870445,0.46,0.44664031620553357,0.47265625,0.5137254901960784,0.5354330708661418,0.44921875,0.366412213740458,0.32452830188679244,0.2830188679245283,0.27340823970037453,0.26666666666666666,0.24731182795698925,0.16967509025270758,0.19285714285714287,0.21863799283154123,0.24285714285714285,0.24555160142348753,0.25357142857142856,0.2222222222222222,0.20714285714285716,0.18571428571428572,0.1935483870967742,0.21739130434782608,0.18840579710144928,0.2028985507246377,0.1897810218978102,0.16483516483516483,0.16117216117216118,0.15272727272727274
5153,0.21369747989811,0.5345622119815668,0.5248868778280543,0.5515695067264574,0.4888888888888889,0.5288888888888889,0.5610859728506787,0.481981981981982,0.3876651982378855,0.31877729257641924,0.28879310344827586,0.24472573839662448,0.24267782426778242,0.1934156378600823,0.14979757085020243,0.11836734693877551,0.10887096774193548,0.08906882591093117,0.10887096774193548,0.10317460317460317,0.10317460317460317,0.09561752988047809,0.08764940239043825,0.10810810810810811,0.14122137404580154,0.13846153846153847,0.13257575757575757,0.11320754716981132,0.10861423220973783,0.09293680297397769,0.08118081180811808
9358,0.125395300722448,0.3991769547325103,0.3651452282157676,0.3770491803278688,0.3904382470119522,0.421259842519685,0.4069767441860465,0.38095238095238093,0.33073929961089493,0.2637795275590551,0.20622568093385213,0.19540229885057472,0.15294117647058825,0.13333333333333333,0.12598425196850394,0.10038610038610038,0.1141732283464567,0.1015625,0.09375,0.07722007722007722,0.06153846153846154,0.04961832061068702,0.045627376425855515,0.03088803088803089,0.02734375,0.02734375,0.023255813953488372,0.019083969465648856,0.019157088122605363,0.018867924528301886,0.033707865168539325
2277,0.129279677849263,0.29515418502202645,0.29464285714285715,0.28699551569506726,0.2807017543859649,0.31063829787234043,0.32905982905982906,0.2966101694915254,0.27615062761506276,0.24081632653061225,0.2032520325203252,0.16733067729083664,0.13147410358565736,0.10121457489878542,0.07818930041152264,0.07723577235772358,0.0823045267489712,0.0931174089068826,0.08502024291497975,0.11290322580645161,0.13360323886639677,0.1349206349206349,0.128,0.1306122448979592,0.12449799196787148,0.12083333333333333,0.10970464135021098,0.10638297872340426,0.09282700421940929,0.09051724137931035,0.07391304347826087
2085,0.200522028224077,0.46184738955823296,0.4798387096774194,0.47368421052631576,0.45161290322580644,0.45634920634920634,0.49603174603174605,0.4246031746031746,0.31746031746031744,0.27530364372469635,0.22448979591836735,0.21285140562248997,0.20242914979757085,0.17959183673469387,0.1680327868852459,0.14634146341463414,0.14285714285714285,0.1532258064516129,0.12749003984063745,0.13095238095238096,0.13438735177865613,0.14741035856573706,0.148,0.15261044176706828,0.15476190476190477,0.16733067729083664,0.16470588235294117,0.15953307392996108,0.16862745098039217,0.19066147859922178,0.2222222222222222
6980,0.107611648685997,0.352,0.3346613545816733,0.30039525691699603,0.3038461538461538,0.305019305019305,0.3166023166023166,0.26171875,0.21653543307086615,0.1976284584980237,0.1803921568627451,0.1803921568627451,0.1857707509881423,0.16,0.128,0.1067193675889328,0.10196078431372549,0.1062992125984252,0.10505836575875487,0.09019607843137255,0.06640625,0.05813953488372093,0.05426356589147287,0.04296875,0.03501945525291829,0.02766798418972332,0.020080321285140562,0.02032520325203252,0.012096774193548387,0.008097165991902834,0.00816326530612245
5797,0.124733109574299,0.372,0.364,0.3360323886639676,0.3548387096774194,0.3724696356275304,0.3794466403162055,0.3735408560311284,0.3333333333333333,0.2490566037735849,0.2209737827715356,0.21428571428571427,0.20754716981132076,0.18181818181818182,0.14339622641509434,0.11923076923076924,0.10305343511450382,0.09578544061302682,0.07924528301886792,0.07575757575757576,0.0648854961832061,0.050387596899224806,0.05725190839694656,0.054901960784313725,0.04198473282442748,0.0421455938697318,0.041353383458646614,0.03787878787878788,0.04597701149425287,0.04580152671755725,0.038314176245210725
5021,0.16239179345429902,0.4396551724137931,0.45689655172413796,0.43162393162393164,0.3930131004366812,0.38961038961038963,0.41228070175438597,0.36681222707423583,0.3017241379310345,0.26609442060085836,0.18828451882845187,0.1885245901639344,0.1934156378600823,0.18828451882845187,0.2,0.17721518987341772,0.19665271966527198,0.1589958158995816,0.15767634854771784,0.1522633744855967,0.13671875,0.13178294573643412,0.11923076923076924,0.1346153846153846,0.15,0.13333333333333333,0.096,0.08267716535433071,0.076,0.088,0.07086614173228346
4433,0.215555093128933,0.5301204819277109,0.49794238683127573,0.46747967479674796,0.5060728744939271,0.47560975609756095,0.44621513944223107,0.4166666666666667,0.391304347826087,0.328125,0.3228346456692913,0.3125,0.27413127413127414,0.23461538461538461,0.18007662835249041,0.16030534351145037,0.16030534351145037,0.1583011583011583,0.14122137404580154,0.1590909090909091,0.1450381679389313,0.11494252873563218,0.11538461538461539,0.14122137404580154,0.138996138996139,0.12109375,0.10727969348659004,0.1076923076923077,0.10810810810810811,0.1274131274131274,0.13688212927756654
5040,0.125279233971378,0.351931330472103,0.3516949152542373,0.351931330472103,0.33617021276595743,0.35864978902953587,0.3516949152542373,0.3432203389830508,0.33755274261603374,0.2966101694915254,0.22857142857142856,0.2163265306122449,0.20491803278688525,0.19183673469387755,0.15163934426229508,0.12955465587044535,0.11290322580645161,0.09274193548387097,0.07661290322580645,0.04918032786885246,0.05263157894736842,0.04065040650406504,0.045454545454545456,0.044897959183673466,0.056910569105691054,0.055776892430278883,0.043824701195219126,0.055776892430278883,0.04263565891472868,0.046511627906976744,0.0392156862745098
