IUID,Endemicity,Prev_Year2000,Prev_Year2001,Prev_Year2002,Prev_Year2003,Prev_Year2004,Prev_Year2005,Prev_Year2006,Prev_Year2007,Prev_Year2008,Prev_Year2009,Prev_Year2010,Prev_Year2011,Prev_Year2012,Prev_Year2013,Prev_Year2014,Prev_Year2015,Prev_Year2016,Prev_Year2017,Prev_Year2018,Lower_Bound_Year2000,Lower_Bound_Year2001,Lower_Bound_Year2002,Lower_Bound_Year2003,Lower_Bound_Year2004,Lower_Bound_Year2005,Lower_Bound_Year2006,Lower_Bound_Year2007,Lower_Bound_Year2008,Lower_Bound_Year2009,Lower_Bound_Year2010,Lower_Bound_Year2011,Lower_Bound_Year2012,Lower_Bound_Year2013,Lower_Bound_Year2014,Lower_Bound_Year2015,Lower_Bound_Year2016,Lower_Bound_Year2017,Lower_Bound_Year2018,Upper_Bound_Year2000,Upper_Bound_Year2001,Upper_Bound_Year2002,Upper_Bound_Year2003,Upper_Bound_Year2004,Upper_Bound_Year2005,Upper_Bound_Year2006,Upper_Bound_Year2007,Upper_Bound_Year2008,Upper_Bound_Year2009,Upper_Bound_Year2010,Upper_Bound_Year2011,Upper_Bound_Year2012,Upper_Bound_Year2013,Upper_Bound_Year2014,Upper_Bound_Year2015,Upper_Bound_Year2016,Upper_Bound_Year2017,Upper_Bound_Year2018
RWA38112,Unknown,0.169230769,0.157142857,0.151229274,0.148490502,0.138675214,0.138998211,0.124038462,0.097791439,0.097567425,0.08547633,0.074772886,0.068381064,0.056818182,0.056179775,0.052889096,0.040540541,0.036585366,0.039230769,0.028370221,0.028140464,0.028571429,0.014084507,0.014463768,0.013541667,0.013829023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53030303,0.555555556,0.493150685,0.482390873,0.464443277,0.454545455,0.445991327,0.426394666,0.421543265,0.410720401,0.428633005,0.371068548,0.348502886,0.353252262,0.327605507,0.343497789,0.290041128,0.28141572,0.246343284
GIN22612,Unknown,0.164158994,0.157518797,0.157142857,0.144761905,0.128205128,0.128709455,0.117014342,0.111893584,0.101449275,0.097945205,0.081306187,0.084349593,0.070436508,0.057983193,0.047619048,0.047065338,0.040863603,0.030536131,0.028370221,0.03,0.028927536,0.018479284,0.01747291,0.014487578,0.012828947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558823529,0.528351915,0.523809524,0.500181159,0.431538462,0.465517241,0.441550568,0.406339652,0.379351396,0.334027778,0.363636364,0.296419009,0.288789346,0.261666667,0.25,0.24269697,0.265625,0.264705882,0.263309717
AGO02051,Unknown,0.181270537,0.164245694,0.161764706,0.157894737,0.142857143,0.137931034,0.121239954,0.10608496,0.091287458,0.091608392,0.067509107,0.067117117,0.059714795,0.054756554,0.052820989,0.030536131,0.036397059,0.03030303,0.028381643,0.04375,0.027150925,0.025771104,0.01407486,0.014070232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53852459,0.475905797,0.445218579,0.418173077,0.437716346,0.406199049,0.397679228,0.368825911,0.373642036,0.37332978,0.329000489,0.333571429,0.345834575,0.292575758,0.27182701,0.265651042,0.250099206,0.245867361,0.231946332
TZA46507,Unknown,0.188405797,0.170731707,0.159829721,0.159075224,0.142857143,0.125992063,0.125,0.112676056,0.10341864,0.101282051,0.093073593,0.086542576,0.068493151,0.061011905,0.05371305,0.048780488,0.043015726,0.035960379,0.028381643,0.033765133,0.04,0.016666667,0.018158307,0.014695378,0.013541667,0.012978793,0,0,0,0,0,0,0,0,0,0,0,0,0.586482387,0.536497962,0.529064928,0.471131222,0.507297232,0.441847606,0.46835443,0.421192982,0.405926147,0.396904762,0.369863014,0.408845497,0.359375,0.360068044,0.323680556,0.35655107,0.328422131,0.313877569,0.28592437
CMR07493,Unknown,0.182383041,0.165611814,0.149324324,0.153311966,0.132352941,0.115113872,0.104870385,0.093028846,0.087719298,0.080014225,0.072299652,0.063508065,0.059288538,0.053588517,0.050316456,0.044155844,0.032266458,0.027598021,0.028381643,0.041068493,0.015151515,0.024458689,0.015151515,0.014914558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516573661,0.46836182,0.454657228,0.403624733,0.372979612,0.371552703,0.34377694,0.348447327,0.333636364,0.301774892,0.273120629,0.275362319,0.234528283,0.206453634,0.200128205,0.186716981,0.177546715,0.169851752,0.131182105
ETH18550,Unknown,0.202739726,0.180555556,0.170202507,0.189927858,0.173333333,0.157518797,0.133097166,0.13300928,0.112156863,0.106666667,0.09375,0.089572193,0.085714286,0.066392479,0.058823529,0.05,0.042253521,0.036109304,0.028571429,0.040527027,0.027388004,0.02775,0.018834823,0.015563322,0.013685112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538461538,0.472142857,0.487636444,0.501041667,0.464481605,0.455681818,0.426229508,0.426384581,0.377697578,0.431372549,0.36,0.345454545,0.354126984,0.314365079,0.333695652,0.284625697,0.274784578,0.271685111,0.283635394
ZWE52939,Unknown,0.187060041,0.171651786,0.169981238,0.169014085,0.147844566,0.145095694,0.119023526,0.106601732,0.12,0.091517857,0.084106643,0.076923077,0.076787117,0.05505279,0.057142857,0.045454545,0.030769231,0.027598021,0.028571429,0.027919334,0.03562788,0.025316456,0.025787638,0.020301185,0.015333333,0,0.012662338,0,0,0,0,0,0,0,0,0,0,0,0.515325077,0.50078125,0.491803279,0.481481481,0.46671875,0.461133467,0.418918919,0.429978355,0.397914958,0.386456044,0.425925926,0.357445055,0.329934211,0.361174242,0.324243993,0.313020833,0.323650132,0.365143557,0.263035714
ETH18589,Unknown,0.190065681,0.175337838,0.1701417,0.155589789,0.142857143,0.136060718,0.114285714,0.109375,0.096998208,0.096006144,0.082762557,0.071443152,0.067567568,0.057971014,0.044446883,0.040863603,0.037749288,0.031513648,0.028571429,0.029286227,0.015866815,0.016122632,0.020736229,0.014070232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539862351,0.486246469,0.468753305,0.435654467,0.475826177,0.466885246,0.450178571,0.46171875,0.398197927,0.431525735,0.398243464,0.348701299,0.333823529,0.347142857,0.329009484,0.315383795,0.289285714,0.252083333,0.25
TZA46490,Unknown,0.203125,0.179487179,0.170460048,0.15625,0.151515152,0.151100042,0.123986342,0.125,0.110023041,0.099295775,0.087633262,0.075774971,0.061072261,0.047631048,0.040540541,0.047270471,0.031009615,0.027777778,0.028571429,0.018124098,0.015814028,0.01692865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516809701,0.526464346,0.5005,0.479534719,0.466143461,0.43333568,0.439393939,0.415616438,0.428690476,0.410836039,0.42118808,0.374575201,0.383040019,0.388438854,0.334051724,0.315506088,0.293692308,0.308830214,0.291708333
SLE42256,Unknown,0.188405797,0.161438224,0.17084316,0.152872444,0.142857143,0.133830846,0.119047619,0.11969941,0.101948052,0.080645161,0.070422535,0.068968798,0.055436118,0.047619048,0.051948052,0.038218111,0.029411765,0.028571429,0.028571429,0.015384615,0.015725806,0.01445511,0.012345679,0.011206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507459332,0.50078125,0.52,0.492838828,0.488230375,0.472895392,0.421474115,0.435180649,0.4862871,0.470283313,0.437890625,0.429716117,0.408370871,0.385166633,0.381693843,0.431095663,0.390625,0.38375,0.33442623
GNB23698,Unknown,0.172688172,0.160645161,0.150814164,0.152680653,0.134731747,0.130952381,0.111111111,0.105661882,0.092307692,0.084507042,0.073268921,0.061167228,0.054299754,0.047905909,0.045115332,0.036531201,0.030090498,0.02741784,0.028577261,0.032155838,0.03025974,0.015586488,0.013,0.014275794,0.010833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461594203,0.385294118,0.385714286,0.371233022,0.35201782,0.333333333,0.342510667,0.298671895,0.265674516,0.272758406,0.254403095,0.250390625,0.215487805,0.219343791,0.17196409,0.156291118,0.147228507,0.140413534,0.10477461
GNB23761,Unknown,0.191742081,0.167948718,0.164245694,0.165686275,0.136762127,0.133043758,0.118347339,0.104754441,0.096998208,0.086313325,0.079385081,0.071858864,0.056710978,0.057075395,0.050316456,0.041976517,0.032177364,0.03125,0.028577261,0.040709519,0.032748463,0.016653226,0.016882567,0,0.011079545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51871345,0.500416667,0.493981481,0.464732143,0.46437212,0.454875367,0.436439394,0.432407407,0.405797101,0.409836066,0.380333471,0.356694236,0.343431651,0.323208955,0.33850957,0.33358209,0.317460317,0.302083333,0.266181345
ETH19324,Unknown,0.178082192,0.160645161,0.161290323,0.150949367,0.140079942,0.129761905,0.113636364,0.105269109,0.093772894,0.080816327,0.08022308,0.071796633,0.048809524,0.048387097,0.037749288,0.034888438,0.028577261,0.021911422,0.028778468,0.02677508,0.026409836,0.014492754,0.014552239,0.013356164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563907157,0.536089545,0.470641113,0.482842433,0.500657895,0.5,0.441353955,0.39755291,0.391105277,0.348654244,0.361719989,0.333467742,0.274801396,0.3068125,0.261202665,0.26589227,0.27701659,0.278620219,0.19712358
GHA21547,Unknown,0.183974359,0.158571429,0.146654719,0.154929577,0.134328358,0.127777778,0.113247863,0.106363636,0.096774194,0.094285714,0.087719298,0.079445145,0.075757576,0.060619977,0.048938992,0.045804196,0.037087912,0.034575261,0.028985507,0.030769231,0.028975155,0.015352113,0.016093454,0.014690348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50730725,0.492934783,0.488645833,0.5,0.500390625,0.490599404,0.464987196,0.446578853,0.462702206,0.413419384,0.434414577,0.477121212,0.41356338,0.413344828,0.397249589,0.345876153,0.379373464,0.281909229,0.320304487
MDG27884,Unknown,0.197250281,0.176470588,0.17084316,0.157518797,0.157142857,0.142886303,0.121155638,0.124829601,0.119928095,0.103663214,0.098476103,0.072376462,0.061633428,0.055555556,0.057272727,0.04582556,0.035359801,0.030117754,0.028985507,0.040501053,0.023065044,0.030291723,0.015378788,0.015320513,0.015357143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624162763,0.619977679,0.575813977,0.654291045,0.628882784,0.580415713,0.623624321,0.61672619,0.602750598,0.56525974,0.605391319,0.577272727,0.592105263,0.573919355,0.603063725,0.578188004,0.560876623,0.544278309,0.493511706
GHA21461,Unknown,0.185880399,0.157724789,0.148770492,0.147058824,0.136986301,0.123047344,0.112789641,0.093028846,0.090230665,0.084039548,0.076436222,0.056788932,0.059340659,0.05,0.047619048,0.04027027,0.041674706,0.017403148,0.028985507,0.037818967,0.025957587,0.030270092,0.014705882,0.016129032,0,0.014084507,0,0,0,0,0,0,0,0,0,0,0,0,0.52909434,0.500245098,0.514717023,0.516885593,0.531605114,0.516225806,0.492008197,0.463768116,0.473782404,0.456622088,0.44315158,0.433833333,0.442985948,0.407248467,0.400526316,0.357707957,0.325570652,0.350178571,0.328542565
ETH18597,Unknown,0.194444444,0.169230769,0.172894022,0.160660981,0.134471871,0.142857143,0.125992063,0.107387387,0.101480369,0.099020008,0.085851142,0.07435047,0.063027295,0.05801976,0.050847458,0.041666667,0.031746032,0.028169014,0.029198636,0.029477612,0.015866815,0.015591518,0.014280684,0.01407486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541138262,0.51879085,0.464673913,0.483689655,0.460227551,0.459540984,0.443246753,0.42209348,0.425944444,0.4,0.424005158,0.375267857,0.424491627,0.424193286,0.403910448,0.418055907,0.369863014,0.375094697,0.327610837
GAB20371,Unknown,0.201351351,0.18083501,0.164281333,0.163170633,0.160592498,0.147207511,0.127393703,0.125992063,0.099295775,0.1,0.083673469,0.066602602,0.067117117,0.064935065,0.052027027,0.045464983,0.031009615,0.027205882,0.029198636,0.029079696,0.01693526,0.016666667,0.014280684,0.015833333,0.011079545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833487654,0.796694915,0.793275862,0.806892324,0.839589947,0.823955669,0.818881119,0.785768398,0.796953125,0.822369863,0.790284787,0.831222944,0.794588745,0.793474026,0.786949957,0.828955392,0.781002825,0.797082995,0.770454545
CIV15330,Unknown,0.198684211,0.175139425,0.163785395,0.156412157,0.12973352,0.132843137,0.12221432,0.109756098,0.099295775,0.077922078,0.080645161,0.064516129,0.059262511,0.046164773,0.043167702,0.032258065,0.028191384,0.030834915,0.029198636,0.034315134,0.034595142,0.027467949,0.012828947,0.011607143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743928571,0.762711864,0.75737013,0.76574667,0.724615564,0.774630376,0.724831598,0.726805284,0.738965517,0.721906863,0.722526042,0.714573733,0.691475184,0.672832168,0.687591912,0.677732558,0.694474638,0.671970017,0.626721752
MDG27892,Unknown,0.2,0.174258109,0.173775338,0.166666667,0.140422535,0.126984127,0.12195122,0.107037643,0.106060606,0.087912088,0.085264274,0.073214286,0.0725247,0.0625,0.056186869,0.044816054,0.035098522,0.027783137,0.029198636,0.016393443,0.035615079,0.017241379,0.012987013,0.011890244,0.011746988,0.012345679,0,0,0,0,0,0,0,0,0,0,0,0,0.590687614,0.600073529,0.6,0.592059071,0.619151139,0.597590174,0.625128425,0.616597899,0.616025641,0.608954451,0.55,0.537005191,0.544485294,0.516048237,0.494451273,0.500543478,0.492261905,0.451780914,0.460383598
COD13988,Unknown,0.21219118,0.206533625,0.184900285,0.174044734,0.166666667,0.147806234,0.131884058,0.122201493,0.118525022,0.113247863,0.096774194,0.086956522,0.074464154,0.074643494,0.069204981,0.058823529,0.048387097,0.042555332,0.029198636,0.015357143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638054187,0.672265625,0.677529326,0.646153846,0.672788186,0.628308824,0.651531621,0.64140042,0.63084507,0.625608766,0.6270391,0.654069767,0.623481712,0.609766432,0.597758621,0.608695652,0.55128579,0.565372671,0.576679222
MDG27860,Unknown,0.167748918,0.154387866,0.156556373,0.142857143,0.126582278,0.115384615,0.107179487,0.089552239,0.082079497,0.080983607,0.06993349,0.064516129,0.055598456,0.054054054,0.05371305,0.052177858,0.033333333,0.026846847,0.029411765,0.017234074,0.01719496,0.017857143,0.011890244,0.014695378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492957746,0.486356209,0.432884491,0.416666667,0.402985075,0.414470588,0.4375,0.430769231,0.40992921,0.348034544,0.37968815,0.383563348,0.344746647,0.339115032,0.276139551,0.275125595,0.245621225,0.263397129,0.207661521
MDG27887,Unknown,0.196078431,0.191780822,0.185812932,0.171651786,0.147853736,0.142857143,0.125992063,0.119230769,0.096774194,0.088893766,0.088731444,0.070422535,0.062114198,0.060606061,0.048027664,0.041795666,0.031544958,0.027650648,0.029411765,0.037718379,0.017167488,0.014482547,0.015378788,0.013153623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569494048,0.566172507,0.49124245,0.482312092,0.485393939,0.453130208,0.461818182,0.419447891,0.404811828,0.392114959,0.406723602,0.378907223,0.34377694,0.301833333,0.293116883,0.27354798,0.290421196,0.263932292,0.213681818
TZA46461,Unknown,0.210896961,0.181270537,0.169122427,0.173205128,0.157072368,0.14895119,0.152338256,0.124228395,0.116666667,0.104500891,0.096055328,0.081666667,0.070175439,0.057943144,0.056740443,0.047247024,0.03950104,0.04027027,0.029411765,0.032258065,0.045165639,0.037934407,0.018130499,0.013541667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594988664,0.60531015,0.537630597,0.500337838,0.527027027,0.492206609,0.49309301,0.46875,0.441989164,0.421240602,0.371276882,0.416045106,0.376623377,0.386017282,0.361014344,0.363667076,0.360166667,0.410037925,0.347274194
ETH18690,Unknown,0.196845504,0.159394334,0.163217213,0.15942029,0.143755869,0.133333333,0.1306926,0.121643836,0.109401709,0.095564253,0.079365079,0.080645161,0.05801976,0.054835681,0.055968689,0.044446883,0.031024531,0.028169014,0.029411765,0.042827381,0.024691358,0.014492754,0.026961107,0.014667183,0.0125,0,0.012341772,0,0,0,0,0,0,0,0,0,0,0,0.48,0.493506494,0.466666667,0.439393939,0.417910448,0.426471206,0.453125,0.396904762,0.392451737,0.448275862,0.368324303,0.37059387,0.356635274,0.359375,0.306456989,0.304837722,0.32428733,0.284825871,0.242603515
TZA46560,Unknown,0.205149365,0.183216783,0.165525114,0.178261916,0.159075224,0.137147335,0.128197946,0.127777778,0.126984127,0.101811907,0.094594595,0.092751843,0.078536184,0.071852425,0.063391601,0.056349206,0.049180328,0.042857143,0.029418127,0.02739726,0.031585292,0.02604852,0.015602022,0.013732394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853428571,0.853929825,0.836682922,0.851438535,0.849193825,0.842206478,0.86490991,0.830990488,0.826973684,0.850854424,0.827377004,0.816097862,0.831573915,0.823120025,0.828986396,0.863129533,0.826863354,0.851438535,0.80524547
MDG27885,Unknown,0.197183099,0.191780822,0.165300546,0.150757576,0.154595588,0.127717391,0.126984127,0.122807018,0.109090909,0.087015738,0.090909091,0.085851142,0.074643494,0.073593074,0.062019231,0.058823529,0.041960094,0.033520599,0.029437229,0.01694209,0.027175292,0.028169014,0.014084507,0.015873016,0,0.014079617,0,0,0,0,0,0,0,0,0,0,0,0,0.805540597,0.841565217,0.761626984,0.762128776,0.81513832,0.711925287,0.694327373,0.773076923,0.818026316,0.8061642,0.800437802,0.833461538,0.867559263,0.912158994,0.898656401,0.906916667,0.895225564,0.864487787,0.90262605
COD14305,Unknown,0.2,0.183014354,0.179907524,0.181818182,0.177787533,0.155048077,0.12946761,0.128954052,0.118525022,0.094820205,0.093028846,0.088760504,0.081306187,0.069204981,0.058397272,0.055555556,0.031754032,0.032539683,0.029631255,0.02994868,0.026761187,0.018181818,0,0,0.013541667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513761783,0.485469457,0.492085848,0.457334004,0.431,0.469760101,0.421776316,0.432952425,0.391866567,0.433333333,0.378477742,0.354121622,0.375,0.383333333,0.378456284,0.352777778,0.352538314,0.318691796,0.290630306
COD14314,Unknown,0.194444444,0.172357253,0.169014085,0.15921659,0.137147335,0.133118626,0.121212121,0.102448776,0.094594595,0.086313325,0.081799933,0.069047619,0.067816092,0.051282051,0.05,0.035313668,0.030117754,0.037241379,0.029631255,0.013928571,0.014690348,0.013175676,0.013175676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581259936,0.5334375,0.513662281,0.523235294,0.525932836,0.517771883,0.433175287,0.446666667,0.451449607,0.425152207,0.416722973,0.413201848,0.388877688,0.368496241,0.347953964,0.328933038,0.321516393,0.354843814,0.284184845
MRT31085,Unknown,0.194444444,0.170272079,0.173656798,0.167840376,0.15234192,0.138461538,0.112007168,0.111111111,0.094494048,0.087595908,0.07299659,0.065681622,0.056710978,0.065384615,0.05,0.038711289,0.032795699,0.027402402,0.029631255,0.043718931,0.028532819,0.016116431,0.013356164,0,0.011079545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65625,0.644889179,0.644903905,0.584048507,0.597271505,0.594434033,0.55484556,0.556730769,0.560015152,0.546875,0.564633995,0.524908246,0.574567075,0.524925373,0.529587912,0.486894159,0.537342216,0.535361196,0.434852763
MDG27930,Unknown,0.20683728,0.183130081,0.183021077,0.150757576,0.15942029,0.146801347,0.135135135,0.123131904,0.121212121,0.104500891,0.084507042,0.086853448,0.066678521,0.071428571,0.057721139,0.054093567,0.041103604,0.037268519,0.029631255,0.038347458,0.03407197,0.029829115,0.026968635,0.015384615,0.015378788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597365196,0.588318144,0.56776194,0.520562416,0.537170349,0.527916667,0.533888889,0.551059086,0.484029096,0.453885246,0.4725,0.482977791,0.45472028,0.449769411,0.417296512,0.415507246,0.439699413,0.462121212,0.370531401
ETH18725,Unknown,0.210029407,0.195441813,0.180441712,0.163170633,0.154304029,0.139795692,0.138732959,0.137147335,0.114519906,0.111893584,0.104180791,0.089552239,0.075192221,0.075288116,0.063508065,0.048003072,0.054424287,0.041960094,0.029850746,0.029343137,0.019564076,0.013732394,0.014338235,0.013888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528668831,0.514285714,0.482842433,0.478171642,0.493321918,0.486295996,0.459220679,0.460855263,0.427403509,0.462812951,0.376339286,0.419785575,0.359914435,0.355,0.350205224,0.333467742,0.3126729,0.312890625,0.274266421
ETH18652,Unknown,0.21219118,0.201351351,0.180712858,0.171946069,0.158125,0.148069738,0.138998211,0.132352941,0.115663322,0.10960961,0.086371168,0.087221095,0.082191781,0.076274472,0.058055275,0.043185584,0.043167702,0.032786885,0.029850746,0.016104594,0.027759009,0.016351254,0.016380432,0.017157567,0,0.012828947,0,0,0,0,0,0,0,0,0,0,0,0,0.52769385,0.529582268,0.486259921,0.53009434,0.516140172,0.516666667,0.423849879,0.412698413,0.440323887,0.416666667,0.413333333,0.339016393,0.373395388,0.347957251,0.340344828,0.348894349,0.339051724,0.341939969,0.259622705
LBR26823,Unknown,0.179104478,0.162331081,0.153311966,0.152265543,0.150576233,0.135796724,0.118034056,0.115942029,0.104901512,0.096332302,0.081349206,0.087719298,0.077878788,0.055574614,0.05,0.045115332,0.045454545,0.04109589,0.029850746,0.032165899,0.015362319,0.014079617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696377989,0.663663211,0.661796875,0.701763443,0.625183824,0.663213742,0.603746025,0.657996664,0.630579179,0.640893123,0.647783761,0.667532468,0.618585526,0.671278978,0.663805856,0.647307692,0.650010557,0.662696629,0.667241379
NGA36361,Unknown,0.230519481,0.187952899,0.183333333,0.195887446,0.190465919,0.181818182,0.147853736,0.1300899,0.104312354,0.117655367,0.081799933,0.1,0.083333333,0.071486928,0.074626866,0.056349206,0.042857143,0.038961039,0.029850746,0.042813112,0.039460868,0.028131455,0.025300828,0.016380432,0.011079545,0.01314946,0,0,0,0,0,0,0,0,0,0,0,0,0.617203868,0.644509804,0.602739726,0.623233696,0.600350877,0.574081402,0.583522727,0.594550529,0.571428571,0.562753036,0.557720588,0.553432836,0.52387218,0.507936508,0.525720971,0.521058837,0.454924242,0.508519345,0.43869863
TCD10717,Unknown,0.183216783,0.167748918,0.171052632,0.147844566,0.137147335,0.138675214,0.114835165,0.107319079,0.096332302,0.089552239,0.072463768,0.067469332,0.064516129,0.04912598,0.049096386,0.031009615,0.033078185,0.030076888,0.029850746,0.02739726,0.044117647,0.016129032,0.026074561,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582219853,0.534513547,0.533392857,0.524781861,0.526619433,0.524107143,0.453594203,0.441397059,0.422255689,0.418921303,0.414775539,0.419747316,0.409109538,0.381017613,0.387096774,0.342376161,0.358984375,0.350928793,0.303063241
CMR07485,Unknown,0.191780822,0.180441712,0.18046133,0.154929577,0.152680653,0.139957265,0.132843137,0.118034826,0.108258929,0.104355717,0.08547633,0.074626866,0.075,0.07435047,0.063301282,0.050862069,0.047619048,0.033898305,0.029850746,0.052435192,0.02852381,0.032220844,0.016110422,0.014487578,0.015576841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549229658,0.493567016,0.492307692,0.492537313,0.477628164,0.474854722,0.468777923,0.426784433,0.429107143,0.400666667,0.417137097,0.413526316,0.362471396,0.360806011,0.356474988,0.339615385,0.37098842,0.309166667,0.333461538
TZA46460,Unknown,0.19009331,0.172144397,0.160645161,0.148397357,0.138461538,0.131838831,0.12004632,0.117265088,0.103084416,0.095962441,0.075614637,0.076923077,0.064838167,0.058397272,0.054424287,0.048199768,0.040570175,0.03750586,0.029857398,0.039473684,0.028965095,0.027777778,0.02814972,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521755354,0.490924499,0.481108554,0.449333801,0.431145717,0.431548943,0.4,0.403439279,0.368369675,0.370396825,0.327599677,0.308088235,0.298507463,0.318920413,0.304196429,0.289473684,0.259259259,0.257004505,0.237171053
TGO48690,Unknown,0.205128205,0.2,0.183215962,0.19292804,0.171428571,0.167840376,0.138888889,0.125880282,0.122844828,0.097769813,0.106601732,0.087595908,0.07623839,0.07299659,0.059701493,0.055566274,0.047270471,0.042857143,0.030017921,0.031183036,0.027777778,0.028918764,0.015367647,0.015362319,0.014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484560707,0.421921345,0.42651127,0.417137097,0.420444373,0.400074627,0.375302419,0.338862625,0.343337856,0.347842556,0.308474576,0.302220696,0.276603928,0.227866184,0.230769231,0.210668563,0.185758929,0.203726771,0.137543513
ETH18561,Unknown,0.203915454,0.183216783,0.174118984,0.168831169,0.154387866,0.140659341,0.129451194,0.125880282,0.109375,0.114422627,0.098387097,0.08587201,0.072376462,0.062996032,0.064004096,0.0484375,0.04412719,0.044117647,0.030076888,0.029115067,0.019514472,0.021107,0.014285714,0.014899461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531571691,0.536497962,0.4878125,0.500707547,0.515875401,0.500714286,0.464095395,0.474130241,0.450840128,0.456165414,0.477313433,0.442011466,0.391815857,0.366525012,0.414335373,0.36155303,0.360691068,0.337666725,0.314441392
COD14176,Unknown,0.2,0.177978884,0.183098592,0.161963434,0.155494505,0.142857143,0.12807377,0.11945149,0.117265088,0.1,0.099180328,0.08133392,0.079473684,0.070925553,0.066041848,0.05,0.032266458,0.040028465,0.030076888,0.030280749,0.016666667,0.015384615,0.014909382,0,0,0.013541667,0,0,0,0,0,0,0,0,0,0,0,0,0.544117647,0.569820744,0.529668534,0.525255282,0.500198413,0.500378788,0.50956576,0.500735294,0.478628291,0.492723881,0.508348946,0.5,0.484848485,0.457797619,0.454900568,0.416266234,0.435163043,0.4805,0.423214286
ETH18659,Unknown,0.2,0.180441712,0.169491525,0.169122427,0.150342466,0.145205823,0.121155638,0.107900208,0.099904966,0.092307692,0.087746305,0.075757576,0.067269644,0.060661765,0.061538462,0.044776119,0.041960094,0.036364972,0.030076888,0.045305024,0.03978125,0.017157567,0.014654691,0.014271037,0.014037272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543478261,0.507292707,0.476566416,0.490420082,0.466688312,0.473911071,0.450078125,0.428766234,0.397212998,0.417410714,0.409318182,0.360560117,0.360285714,0.333766234,0.307606557,0.328139873,0.333482143,0.318754579,0.29513735
ETH18696,Unknown,0.175020886,0.160246914,0.15,0.138675214,0.125992063,0.103006189,0.104180791,0.093772894,0.091507177,0.085194376,0.066666667,0.069457843,0.057971014,0.048861229,0.03468324,0.035873016,0.033615819,0.029850746,0.030076888,0,0,0.012662338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589285714,0.585886243,0.52002924,0.55,0.514296218,0.553571429,0.474808639,0.484936858,0.438426907,0.491623425,0.48151341,0.42717246,0.485294118,0.41578841,0.394385027,0.406795355,0.362068966,0.35,0.324121622
ETH18714,Unknown,0.186553672,0.170221328,0.166666667,0.153194263,0.127777778,0.12221432,0.113828662,0.109280303,0.089418977,0.090909091,0.07299659,0.066980287,0.066666667,0.058823529,0.043167702,0.041960094,0.042857143,0.040818215,0.030090498,0.018806062,0.013157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492583431,0.451929724,0.456140351,0.459472973,0.434818841,0.436858072,0.420560629,0.473911071,0.390487805,0.413416667,0.358214286,0.369246575,0.367370852,0.346712121,0.323450704,0.302781839,0.308445946,0.301153846,0.333333333
COD14297,Unknown,0.198684211,0.175705467,0.175557136,0.167840376,0.155494505,0.133377425,0.118347339,0.111111111,0.096774194,0.093541667,0.083189208,0.079365079,0.064144737,0.046875,0.060153777,0.039473684,0.033060109,0.029198636,0.03030303,0.014772727,0.016368222,0.013732394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518650794,0.521306139,0.517931548,0.477643473,0.467708563,0.47084517,0.442289916,0.453364039,0.431145717,0.422691761,0.425992063,0.373239932,0.379006638,0.417060811,0.395873397,0.351525553,0.353364222,0.360259259,0.329130035
