IUID,Endemicity,Prev_Year2000,Prev_Year2001,Prev_Year2002,Prev_Year2003,Prev_Year2004,Prev_Year2005,Prev_Year2006,Prev_Year2007,Prev_Year2008,Prev_Year2009,Prev_Year2010,Prev_Year2011,Prev_Year2012,Prev_Year2013,Prev_Year2014,Prev_Year2015,Prev_Year2016,Prev_Year2017,Prev_Year2018,Lower_Bound_Year2000,Lower_Bound_Year2001,Lower_Bound_Year2002,Lower_Bound_Year2003,Lower_Bound_Year2004,Lower_Bound_Year2005,Lower_Bound_Year2006,Lower_Bound_Year2007,Lower_Bound_Year2008,Lower_Bound_Year2009,Lower_Bound_Year2010,Lower_Bound_Year2011,Lower_Bound_Year2012,Lower_Bound_Year2013,Lower_Bound_Year2014,Lower_Bound_Year2015,Lower_Bound_Year2016,Lower_Bound_Year2017,Lower_Bound_Year2018,Upper_Bound_Year2000,Upper_Bound_Year2001,Upper_Bound_Year2002,Upper_Bound_Year2003,Upper_Bound_Year2004,Upper_Bound_Year2005,Upper_Bound_Year2006,Upper_Bound_Year2007,Upper_Bound_Year2008,Upper_Bound_Year2009,Upper_Bound_Year2010,Upper_Bound_Year2011,Upper_Bound_Year2012,Upper_Bound_Year2013,Upper_Bound_Year2014,Upper_Bound_Year2015,Upper_Bound_Year2016,Upper_Bound_Year2017,Upper_Bound_Year2018
NGA36427,Unknown,0.154387866,0.133830846,0.129451194,0.122454646,0.107142857,0.094594595,0.077922078,0.073801743,0.06504495,0.051724138,0.043167702,0.033333333,0.030536131,0.018019481,0.015504808,0.014185111,0,0,0,0.016129032,0.016393443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.453364039,0.464345238,0.468816964,0.430729167,0.435581623,0.389673913,0.381324405,0.40015625,0.371119778,0.38987013,0.344937055,0.351351351,0.366982759,0.312604167,0.363636364,0.315913605,0.281361607,0.258210125
NGA36888,Unknown,0.155172414,0.134328358,0.126783203,0.115069357,0.106060606,0.094044811,0.089552239,0.084507042,0.071355846,0.063027295,0.04109589,0.046514423,0.03750586,0.025978408,0.016671298,0.020536636,0.01379376,0.01369863,0.012873411,0.016129032,0.016393443,0.015586488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476631393,0.447761194,0.400169492,0.423690581,0.364222874,0.431034483,0.363736631,0.373701803,0.311558895,0.281116643,0.269128024,0.272727273,0.25,0.276985294,0.267746479,0.230882353,0.217670807,0.200921053,0.159488837
NGA36444,Unknown,0.15625,0.141025641,0.122619445,0.112932605,0.095564253,0.090909091,0.072463768,0.071428571,0.054154448,0.050316456,0.045804196,0.040547945,0.029857398,0.026666667,0.014925373,0.01428863,0.01369863,0,0,0.016104594,0.028266979,0.014084507,0.013333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43702171,0.416905738,0.386666667,0.38961039,0.396849199,0.376811594,0.333561644,0.338235294,0.273409091,0.275965517,0.278584205,0.22972973,0.200797101,0.201034483,0.213335041,0.179434558,0.163712121,0.150684932,0.130568975
CIV15400,Unknown,0.161677358,0.14870094,0.132441531,0.131838831,0.114285714,0.105794206,0.096006144,0.083333333,0.074464154,0.064532917,0.052982456,0.051948052,0.038961039,0.043797954,0.03125,0.026846847,0.014705882,0.016001024,0.014492754,0.014285714,0.015828303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469017551,0.456244779,0.418727273,0.402919601,0.368469786,0.406670673,0.351758744,0.328482587,0.311128776,0.306626143,0.288671875,0.283501536,0.264686033,0.314453263,0.24673913,0.232992295,0.234663166,0.220904902,0.221005733
NGA36428,Unknown,0.148397357,0.131750241,0.126783203,0.10960961,0.097222222,0.089285714,0.077422577,0.064725597,0.048780488,0.048583792,0.041666667,0.03125,0.025645241,0.014925373,0.013245614,0.012445887,0,0,0,0.015077605,0.015352113,0.015572213,0.01407486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0.375625,0.378787879,0.34802874,0.333333333,0.352112676,0.328474948,0.297634712,0.262295082,0.238916902,0.208955224,0.216366366,0.191397059,0.169019502,0.142944251,0.143737769,0.147261663,0.150763962,0.077302632
NGA36434,Unknown,0.150757576,0.13003663,0.117156863,0.117647059,0.106666667,0.096579868,0.080552466,0.071428571,0.059178322,0.056338028,0.040540541,0.03125,0.027973396,0.015151515,0.014285714,0.012579114,0,0,0,0.016034448,0.013126566,0.015625,0.01407486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452822581,0.37704918,0.367830882,0.409525401,0.328125,0.353379304,0.339285714,0.322192006,0.254259673,0.260869565,0.218464978,0.230769231,0.204081633,0.240740741,0.160230769,0.166964286,0.147201797,0.142857143,0.084537223
NGA36431,Unknown,0.134848485,0.114285714,0.110243056,0.092206478,0.092121212,0.070298987,0.061538462,0.054424287,0.044776119,0.038098694,0.031746032,0.017857143,0.014705882,0.013245614,0.013606072,0.01242284,0,0,0,0.032370439,0.030757576,0.015596694,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337916431,0.293775862,0.318320106,0.282098765,0.297297297,0.250844595,0.233024944,0.217391304,0.18961819,0.203728693,0.156696351,0.161290323,0.157451574,0.124104478,0.126881023,0.072527174,0.069468897,0.074109015,0.032395009
ETH18681,Unknown,0.155711207,0.140625,0.131006865,0.116666667,0.104665314,0.092719298,0.085055808,0.072463768,0.066120219,0.050632911,0.047619048,0.040547945,0.030536131,0.029198636,0.016530055,0.016530055,0.012658228,0.012903763,0,0.013316456,0.016877536,0.016666667,0.013513514,0.012184362,0.013500351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409280303,0.369589041,0.375094697,0.370650585,0.34675,0.351851852,0.363636364,0.338461538,0.26875848,0.260886288,0.234443817,0.246760165,0.231969309,0.214484127,0.182206938,0.178175592,0.158987257,0.133333333,0.092464789
ETH18618,Unknown,0.181186869,0.161290323,0.144657578,0.140825321,0.131147541,0.126872345,0.111111111,0.103962944,0.086490528,0.092206478,0.071428571,0.058397272,0.049813973,0.047667087,0.045454545,0.034493012,0.027587519,0.024404762,0.026846847,0.037831768,0.032760864,0.016602113,0,0.011470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52173913,0.479815151,0.492979482,0.494059456,0.46031746,0.466742424,0.420024814,0.426820896,0.406099935,0.413214286,0.383294118,0.348544657,0.343283582,0.329732587,0.338606557,0.333571429,0.305583333,0.311532966,0.300108696
GNB23757,Unknown,0.144009217,0.131006865,0.116200579,0.102941176,0.099295775,0.08697479,0.07194617,0.064935065,0.060790835,0.051724138,0.033060109,0.028571429,0.027777778,0.017095266,0.014285714,0.013888889,0.012501953,0,0,0.01512987,0.016351254,0.014492754,0.014482547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359375,0.308,0.333796296,0.287832393,0.279098361,0.25715602,0.281465127,0.245672683,0.265625,0.233024944,0.200102041,0.178245522,0.18585084,0.162212586,0.138937793,0.137295752,0.109974315,0.111111111,0.067590707
NGA36441,Unknown,0.14599318,0.131147541,0.114754098,0.097619048,0.093333333,0.090909091,0.072463768,0.057971014,0.052631579,0.047270471,0.032258065,0.034190532,0.025487013,0.015151515,0.014705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403561828,0.373421355,0.37318097,0.356293158,0.348221344,0.351351351,0.355572755,0.297347862,0.265680804,0.258059441,0.262454123,0.250480769,0.254477612,0.197791353,0.200803571,0.190792411,0.142962185,0.136379203,0.104778786
NGA36445,Unknown,0.13565733,0.131147541,0.112903226,0.097406705,0.092450142,0.07968254,0.06030303,0.058836254,0.046197584,0.032786885,0.032258065,0.028778468,0.017095266,0.014815628,0.012903763,0,0,0,0,0.029401108,0.028975155,0.016122632,0.014487578,0,0.011494253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35734127,0.353046218,0.333333333,0.298544776,0.295880282,0.277777778,0.280397485,0.246153846,0.224024309,0.225898995,0.193709677,0.185188679,0.16,0.151727273,0.142857143,0.100277778,0.073651961,0.082191781,0.044776119
GNB23756,Unknown,0.142200898,0.140825321,0.113212025,0.111111111,0.097372698,0.097373099,0.072463768,0.067579909,0.04978355,0.045804196,0.033898305,0.030769231,0.028370221,0.015504808,0.014285714,0.00617284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374323211,0.427002853,0.368524252,0.348505435,0.328255208,0.333333333,0.333333333,0.312738347,0.258712549,0.267083333,0.250599315,0.207970735,0.196643223,0.172416835,0.159806743,0.153985507,0.131860902,0.128865915,0.115576923
GNB23755,Unknown,0.139619883,0.125024117,0.111111111,0.096998208,0.09032634,0.076923077,0.064978903,0.060153777,0.045115332,0.040145005,0.033060109,0.02127425,0.015749008,0.014285714,0.012121657,0.013515982,0,0,0,0,0.011607143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338149351,0.344937055,0.291275253,0.278738855,0.312804383,0.291493506,0.311659539,0.25,0.238095238,0.229702695,0.203407126,0.169545455,0.14493338,0.126969928,0.127380952,0.111202186,0.082501851,0.080054795,0.04111016
NGA36442,Unknown,0.136674969,0.125030525,0.111111111,0.09646402,0.086335404,0.073350072,0.06030303,0.052640693,0.043167702,0.039701258,0.027973396,0.025003907,0.02112069,0.014084507,0,0,0,0,0,0.011470588,0.014061342,0,0.012341772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365367965,0.315894737,0.352684859,0.279707423,0.2659464,0.314761905,0.277971014,0.238095238,0.224441312,0.22959241,0.193709677,0.216290263,0.157606178,0.160411765,0.154984909,0.115384615,0.083614865,0.073577969,0.036790135
NGA37083,Unknown,0.138888889,0.117647059,0.109482021,0.101694915,0.088760504,0.081967213,0.065543875,0.053812741,0.046875,0.046164773,0.032786885,0.028370221,0.016949153,0.015268065,0,0.005952381,0,0,0,0.02888587,0.030280749,0.015866815,0,0,0.012341772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463188369,0.370185185,0.375,0.355336803,0.34390625,0.388358209,0.316721014,0.322192006,0.273200758,0.260945048,0.285714286,0.229986486,0.20030303,0.175286017,0.197592941,0.169240787,0.155578818,0.149368542,0.095430672
GNB23655,Unknown,0.136986301,0.120240964,0.111111111,0.099382716,0.092927632,0.073529412,0.062019231,0.056338028,0.045115332,0.041666667,0.029198636,0.015749008,0.015625,0.013986698,0,0,0,0,0,0,0.011607143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299044776,0.290003062,0.280142857,0.258950163,0.25,0.235749793,0.219207105,0.1925,0.174603175,0.158045729,0.147758709,0.144927536,0.130482737,0.123240741,0.098475169,0.079573935,0.078431373,0.066851852,0.029862053
NGA36437,Unknown,0.130434783,0.117647059,0.110243056,0.101694915,0.090230665,0.073350072,0.059411765,0.057417582,0.044776119,0.031754032,0.029631255,0.016133229,0.015625,0.0125,0,0,0,0,0,0,0.015367647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344919018,0.307758621,0.285774818,0.272758406,0.257776989,0.233005952,0.243412162,0.210908319,0.188054435,0.202963073,0.164499325,0.145117907,0.130689538,0.118708269,0.112676056,0.081196911,0.064639337,0.064569892,0.029862053
NGA37084,Unknown,0.144927536,0.119402985,0.112588028,0.104579631,0.095242503,0.094172297,0.071319603,0.064725597,0.052289815,0.046536797,0.034493012,0.028571429,0.025,0.014492754,0.014925373,0.013986698,0,0,0,0.026741976,0.028209256,0.016042262,0.01368084,0.011890244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333695652,0.339065465,0.352266082,0.338625566,0.32670068,0.297092014,0.278706606,0.229722873,0.241485178,0.253743992,0.193811718,0.18462963,0.174000701,0.166720779,0.146703704,0.140625,0.131158326,0.089694385,0.072575251
NGA36493,Unknown,0.14084507,0.131750241,0.116304348,0.1,0.088121118,0.0790625,0.068381064,0.059701493,0.046153846,0.034785239,0.031009615,0.026013514,0.016949153,0.014084507,0.012048193,0,0,0,0,0.03022113,0.016922249,0.014070232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375822368,0.352941176,0.367789216,0.366163649,0.326570472,0.290247585,0.297199604,0.322938275,0.280975877,0.242225125,0.205943627,0.176674208,0.169897094,0.179114045,0.129850427,0.13914801,0.112907935,0.100691489,0.077083333
GNB23758,Unknown,0.283457711,0.268253968,0.256756757,0.246565029,0.23880597,0.230138714,0.223292836,0.188458434,0.193168772,0.174044734,0.157142857,0.155386867,0.142680921,0.133744038,0.125,0.117763592,0.112903226,0.106363636,0.086956522,0.044759658,0.049940476,0.046,0.048233757,0.029380696,0.028506494,0.013504623,0.013333333,0,0,0,0,0,0,0,0,0,0,0,0.518988391,0.492723881,0.500304878,0.466764706,0.431111111,0.423214286,0.426775862,0.388206694,0.385144928,0.410074035,0.396985407,0.380987395,0.339285714,0.338870321,0.31646097,0.303093434,0.306666667,0.257587977,0.215633803
NGA36436,Unknown,0.130434783,0.119225302,0.107692308,0.093541667,0.086956522,0.076197388,0.060606061,0.052982456,0.046164773,0.042253521,0.029644269,0.017095266,0.016261237,0.013986698,0,0,0,0,0,0.011764706,0.016281226,0,0.012341772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376041667,0.345297806,0.319791667,0.322450793,0.280773763,0.274193548,0.243309703,0.226020665,0.188744703,0.210526316,0.169240787,0.169310345,0.14168684,0.16233346,0.121350832,0.114394673,0.077054795,0.089472926,0.058891403
NGA36496,Unknown,0.134848485,0.137677,0.125880282,0.112159329,0.10597148,0.098591549,0.08077843,0.080540541,0.060661765,0.0586969,0.04412719,0.035117744,0.026500527,0.024096386,0.016671298,0.015268065,0.014705882,0.01369863,0,0.012658228,0.012959957,0.013492131,0.014285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383972603,0.353272577,0.359448596,0.34802874,0.33377193,0.327083333,0.31884058,0.296875,0.254176425,0.229614648,0.234515625,0.204187925,0.172533828,0.164241294,0.145008052,0.145263601,0.141000414,0.116304348,0.097591087
GNB23697,Unknown,0.178837953,0.17032967,0.141851107,0.147090634,0.137931034,0.141851107,0.118347339,0.107900208,0.093541667,0.095564253,0.081799933,0.073400673,0.063508065,0.058836254,0.045454545,0.048387097,0.03269779,0.02739726,0.016397849,0,0.015384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57147619,0.537991071,0.515628892,0.507857143,0.522761194,0.455104895,0.454924242,0.426394666,0.454296875,0.431693548,0.444494048,0.37941092,0.400074627,0.360730253,0.351984127,0.351879085,0.302146211,0.2771875,0.243128998
GNB23698,Unknown,0.172688172,0.160645161,0.150814164,0.152680653,0.134731747,0.130952381,0.111111111,0.105661882,0.092307692,0.084507042,0.073268921,0.061167228,0.054299754,0.047905909,0.045115332,0.036531201,0.030090498,0.02741784,0.028577261,0.032155838,0.03025974,0.015586488,0.013,0.014275794,0.010833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461594203,0.385294118,0.385714286,0.371233022,0.35201782,0.333333333,0.342510667,0.298671895,0.265674516,0.272758406,0.254403095,0.250390625,0.215487805,0.219343791,0.17196409,0.156291118,0.147228507,0.140413534,0.10477461
GNB23660,Unknown,0.153846154,0.133429239,0.115818608,0.111111111,0.101694915,0.082207207,0.081636431,0.065800866,0.054835681,0.045115332,0.04027027,0.028169014,0.02739726,0.014925373,0.014084507,0.013157895,0,0,0,0.013928571,0.013732394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382729941,0.358662047,0.352501036,0.355989122,0.328255208,0.323891881,0.316946721,0.322192006,0.269231965,0.257658103,0.250083333,0.246660959,0.191202091,0.180147059,0.166666667,0.150763962,0.147132353,0.135628047,0.071595982
GNB23719,Unknown,0.126872345,0.114285714,0.10840188,0.101572095,0.086956522,0.070436508,0.068729334,0.052982456,0.043167702,0.037280702,0.028778468,0.016557198,0.016129032,0.013891569,0.013333333,0,0,0,0,0.016038306,0.016330829,0.011890244,0.012658228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328224763,0.307692308,0.276604406,0.275495805,0.228508772,0.268907512,0.220338983,0.196881404,0.208333333,0.203692036,0.145320137,0.150763962,0.137133072,0.123076923,0.101449275,0.088123718,0.079435747,0.060977702,0.042905117
NGA36446,Unknown,0.128618693,0.119402985,0.109375,0.089285714,0.079156224,0.070925553,0.06,0.060915275,0.041381279,0.030076888,0.031746032,0.026044309,0.015625,0.012579114,0,0,0,0,0,0.013333333,0.016368222,0.016640625,0.013694002,0.014275794,0.011494253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463979469,0.412291484,0.373446562,0.344776119,0.380774648,0.363965744,0.350033784,0.303051744,0.328093184,0.31255787,0.334269663,0.268064516,0.274342826,0.298450764,0.247911392,0.231,0.246467391,0.234447828,0.203068022
NGA36433,Unknown,0.130434783,0.107692308,0.108108108,0.090828751,0.084039548,0.071858864,0.056349206,0.054058442,0.044446883,0.030769231,0.029850746,0.020693277,0.015625,0.014389234,0,0,0,0,0,0.012195122,0.013141447,0.015838509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355555556,0.337209302,0.351851852,0.313583126,0.309451872,0.290465839,0.254311137,0.211543843,0.246219716,0.239191753,0.200102041,0.169545455,0.164680326,0.157214286,0.129813546,0.139262821,0.107734375,0.109790492,0.068541385
GNB23686,Unknown,0.185164835,0.160882353,0.164470262,0.162162162,0.148648649,0.130693582,0.112588028,0.108741554,0.084626402,0.077935223,0.068968798,0.056763285,0.057831661,0.050423729,0.039736842,0.03750586,0.028991597,0.026671408,0.021666667,0.037844989,0.031709957,0.016666667,0.014084507,0.011890244,0.010833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493981481,0.492069597,0.483545082,0.426578054,0.449364233,0.416666667,0.38718498,0.372881356,0.346666667,0.369285714,0.338400101,0.306215867,0.294353992,0.288190268,0.292589286,0.265802557,0.253818182,0.257575758,0.225041667
GNB23694,Unknown,0.140735035,0.129520697,0.109035326,0.114754098,0.094916345,0.07968254,0.076340326,0.070175439,0.053548387,0.052631579,0.032795699,0.030769231,0.027587519,0.017392619,0.015625,0.01379376,0,0,0,0.013333333,0.028532819,0.015586488,0.013333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451916784,0.374100088,0.376041667,0.394734315,0.345568182,0.333450704,0.317612045,0.29107684,0.26875848,0.258558239,0.258094385,0.235212054,0.222263682,0.241388889,0.230020492,0.184107143,0.17282006,0.188886507,0.12975382
GNB23657,Unknown,0.13772392,0.12195122,0.110350076,0.106060606,0.096022129,0.073350072,0.063492063,0.063301282,0.048686549,0.045804196,0.032258065,0.027973396,0.015749008,0.013157895,0,0,0,0,0,0.011890244,0.014690348,0.013175676,0.012341772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337814529,0.316067814,0.291213701,0.280773763,0.26589227,0.27276393,0.250093284,0.2225,0.214313187,0.197253521,0.188534362,0.142908903,0.142914747,0.121422559,0.101468552,0.087719298,0.073651961,0.074109015,0.035172065
GNB23721,Unknown,0.136986301,0.122619445,0.109482021,0.098476103,0.088421445,0.075049282,0.063492063,0.057142857,0.047247024,0.039473684,0.035401003,0.025158228,0.016001024,0.014492754,0.013513514,0,0,0,0,0.011890244,0.014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328005464,0.316800847,0.351851852,0.276318458,0.278536531,0.253800746,0.225035377,0.222222222,0.214520677,0.216290263,0.193548387,0.173930297,0.150791048,0.123629032,0.12979798,0.108424658,0.095287698,0.082191781,0.045472028
GNB23701,Unknown,0.136674969,0.119210526,0.114339074,0.1,0.092273308,0.076197388,0.064532917,0.060153777,0.046875,0.038604767,0.031498016,0.029418127,0.015625,0.015504808,0.005952381,0,0,0,0,0,0.014690348,0.015586488,0.013316456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342173321,0.333467742,0.294701214,0.280735493,0.279018987,0.272727273,0.227996055,0.237308313,0.214313187,0.206547619,0.178468847,0.176536435,0.145232919,0.163940543,0.148175788,0.119409309,0.094362084,0.087014752,0.044134109
GNB23761,Unknown,0.191742081,0.167948718,0.164245694,0.165686275,0.136762127,0.133043758,0.118347339,0.104754441,0.096998208,0.086313325,0.079385081,0.071858864,0.056710978,0.057075395,0.050316456,0.041976517,0.032177364,0.03125,0.028577261,0.040709519,0.032748463,0.016653226,0.016882567,0,0.011079545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51871345,0.500416667,0.493981481,0.464732143,0.46437212,0.454875367,0.436439394,0.432407407,0.405797101,0.409836066,0.380333471,0.356694236,0.343431651,0.323208955,0.33850957,0.33358209,0.317460317,0.302083333,0.266181345
GNB23688,Unknown,0.148397357,0.130434783,0.114754098,0.112007168,0.099295775,0.089285714,0.07259552,0.071008403,0.058397272,0.049390244,0.042253521,0.032291667,0.030536131,0.015504808,0.015625,0.014492754,0,0.011634199,0,0.033540844,0.03025974,0.025906071,0.014472901,0.014275794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469100216,0.477301587,0.461607143,0.43119403,0.387926601,0.423214286,0.370761366,0.339722222,0.375446429,0.386236424,0.34357246,0.28380814,0.349518744,0.289327957,0.274364973,0.223163842,0.263183877,0.242904641,0.207653627
GNB23732,Unknown,0.154513889,0.142881242,0.129451194,0.13238157,0.115113872,0.103896104,0.089647914,0.085365854,0.072463768,0.06622807,0.052982456,0.049590164,0.039217362,0.029631255,0.02485335,0.017241379,0.015151515,0.013888889,0.014492754,0.037974684,0.031677019,0.018143939,0.014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452239911,0.451686217,0.418238636,0.408450704,0.37037037,0.333333333,0.35,0.328255208,0.311480732,0.256363499,0.285714286,0.253164557,0.322849462,0.261014493,0.212925205,0.207057471,0.17778481,0.197313045,0.145208729
GNB23662,Unknown,0.126984127,0.121212121,0.115942029,0.095695971,0.086335404,0.07435047,0.06030303,0.061862245,0.054278981,0.039736842,0.033342595,0.027587519,0.015749008,0.014925373,0.013157895,0,0,0,0,0,0.01577381,0,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333441558,0.30180624,0.294117647,0.26999179,0.271373993,0.250088028,0.220800658,0.203139468,0.1878125,0.175735839,0.169613294,0.143052838,0.150737253,0.125,0.116919014,0.095952167,0.081967213,0.074238351,0.044134109
GNB23727,Unknown,0.13334065,0.120344828,0.111805556,0.101694915,0.097372698,0.075049282,0.070197044,0.064309347,0.048399688,0.032002048,0.032258065,0.030309989,0.018524871,0.014084507,0.014495798,0.012908061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328384252,0.308333333,0.314393311,0.333333333,0.308163265,0.314285714,0.289916388,0.261078595,0.232121439,0.219520548,0.204126651,0.181818182,0.157459569,0.166666667,0.128597884,0.105409357,0.094594595,0.089292377,0.048912327
GNB23709,Unknown,0.153846154,0.131147541,0.119701493,0.101572095,0.096579868,0.080645161,0.07299659,0.059262511,0.052631579,0.041241497,0.032522475,0.027598021,0.016393443,0.014492754,0.013423423,0,0,0,0,0.028140464,0.026748177,0.016063644,0.013356164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344919018,0.310557221,0.319023569,0.280089552,0.2659464,0.228989218,0.254373354,0.225843109,0.206547619,0.206928181,0.152007516,0.142857143,0.129287464,0.135277884,0.12683229,0.087765122,0.078470588,0.082191781,0.038461538
GNB23726,Unknown,0.132843137,0.121786421,0.10840188,0.101572095,0.090753131,0.074626866,0.06030303,0.059701493,0.042857143,0.034785239,0.028778468,0.015873016,0.016001024,0.013606072,0,0,0,0,0,0.011890244,0.013866342,0.013492131,0.012662338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322697947,0.265770089,0.280258065,0.26043379,0.250168919,0.22062761,0.218789725,0.203270756,0.179626866,0.176052632,0.147824561,0.136525974,0.137434883,0.107966102,0.109809639,0.095725995,0.06963141,0.066754386,0.036670732
NGA37081,Unknown,0.157142857,0.143093466,0.132075472,0.132441531,0.115966387,0.104186858,0.09032634,0.086206897,0.06586177,0.061697066,0.054258242,0.047905909,0.033060109,0.029850746,0.021286031,0.016949153,0.014185111,0.013986698,0,0.029352146,0.03025974,0.018181818,0.016088125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456023756,0.452156933,0.403364993,0.381818182,0.368469786,0.362068966,0.319066287,0.322444589,0.303063241,0.261166008,0.271785714,0.203153956,0.18585084,0.17924225,0.2125,0.18208042,0.150684932,0.166716867,0.125044014
NGA37092,Unknown,0.14623426,0.134960789,0.122619445,0.117647059,0.096153846,0.09375,0.078536184,0.070588235,0.063903634,0.056740443,0.044786096,0.036375661,0.027402402,0.020718816,0.015625,0.014389234,0.006097561,0.012507817,0,0.016386832,0.017528992,0.013175676,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378442728,0.357335907,0.367666409,0.356293158,0.363755981,0.32377451,0.328308495,0.302152123,0.262316652,0.266730769,0.250271739,0.208717105,0.20312294,0.185879121,0.166730769,0.153846154,0.147132353,0.133389831,0.087732198
NGA37096,Unknown,0.139064698,0.128659371,0.125880282,0.107387387,0.104186858,0.084541556,0.077422577,0.070588235,0.058823529,0.055175038,0.046875,0.038724184,0.031498016,0.028778468,0.017862839,0.014599318,0.012658228,0,0,0.032786885,0.030714286,0.016653226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380683625,0.342727639,0.359649884,0.323110035,0.32670068,0.290337243,0.312229437,0.295820758,0.250178571,0.254804433,0.202570395,0.193548387,0.200487805,0.192982456,0.146529081,0.137261029,0.134541578,0.123076923,0.094380985
ERI17451,Unknown,0.138888889,0.134960789,0.120344828,0.116774892,0.101572095,0.082650273,0.072463768,0.060915275,0.056763285,0.051836095,0.040007112,0.030769231,0.027777778,0.02461492,0.015749008,0.013888889,0,0,0,0.033857299,0.029984051,0.016640625,0.014285714,0.013835784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435887097,0.411863847,0.367830882,0.347976589,0.33375,0.305555556,0.309859155,0.304405797,0.291983696,0.254237288,0.242849122,0.227083831,0.230797101,0.196979665,0.162017463,0.156173404,0.133571429,0.143329832,0.104851785
MRT31054,Unknown,0.13559322,0.118421053,0.112903226,0.09375,0.090924426,0.080645161,0.068965517,0.054804805,0.047619048,0.048583792,0.032258065,0.028985507,0.017095266,0.014925373,0.012195122,0,0,0,0,0.012650414,0.014662911,0,0.01368084,0,0.011206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378278401,0.340427121,0.368524252,0.352208164,0.344111474,0.297786458,0.28125,0.261078595,0.250215517,0.227272727,0.211513158,0.208366935,0.191620939,0.175438596,0.137033866,0.123993358,0.132439179,0.133333333,0.065362242
MRT31056,Unknown,0.14389234,0.131147541,0.122514071,0.115663322,0.107692308,0.100724638,0.084337349,0.074626866,0.069570478,0.050957481,0.044446883,0.04,0.029631255,0.026491228,0.015038444,0.016530055,0.014084507,0.012195122,0,0.012481618,0.011904762,0.016116431,0.015866815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416964286,0.363776224,0.362471396,0.363831169,0.35002193,0.314601648,0.319619565,0.245672683,0.253968254,0.250105932,0.215454545,0.184779412,0.178392042,0.16712963,0.146529081,0.145378412,0.125446429,0.129067321,0.098088235
