Random Generator,bet,02-2011,04-2011,06-2011,08-2011,10-2011,12-2011,02-2012,04-2012,06-2012,08-2012,10-2012,12-2012,02-2013,04-2013,06-2013,08-2013,10-2013,12-2013,02-2014,04-2014,06-2014,08-2014,10-2014,12-2014,02-2015,04-2015,06-2015,08-2015,10-2015,12-2015,02-2016,04-2016,06-2016,08-2016,10-2016,12-2016,02-2017,04-2017,06-2017,08-2017,10-2017,12-2017,02-2018,04-2018,06-2018,08-2018,10-2018,12-2018,02-2019,04-2019,06-2019,08-2019,10-2019,12-2019
354,0.20695914485841102,0.4431818181818182,0.4701492537313433,0.47191011235955055,0.4338235294117647,0.43478260869565216,0.4657039711191336,0.420863309352518,0.32974910394265233,0.2536231884057971,0.19343065693430658,0.16974169741697417,0.1895910780669145,0.18352059925093633,0.16666666666666666,0.17228464419475656,0.14869888475836432,0.15867158671586715,0.17407407407407408,0.13138686131386862,0.11851851851851852,0.11068702290076336,0.11196911196911197,0.0888030888030888,0.09266409266409266,0.10038610038610038,0.07604562737642585,0.06130268199233716,0.10465116279069768,0.125,0.15953307392996108,0.1423076923076923,0.1297709923664122,0.12213740458015267,0.10902255639097744,0.09811320754716982,0.06037735849056604,0.045283018867924525,0.049429657794676805,0.06463878326996197,0.09056603773584905,0.10037174721189591,0.11895910780669144,0.12452830188679245,0.12121212121212122,0.11787072243346007,0.11494252873563218,0.10384615384615385,0.10606060606060606,0.08614232209737828,0.05660377358490566,0.04044117647058824,0.04460966542750929,0.049429657794676805,0.05303030303030303
3646,0.171193743636832,0.5177865612648221,0.46825396825396826,0.488,0.4959349593495935,0.5101214574898786,0.464,0.46,0.383399209486166,0.3254901960784314,0.25190839694656486,0.2366412213740458,0.23018867924528302,0.24060150375939848,0.20300751879699247,0.1791044776119403,0.1660377358490566,0.1455223880597015,0.14285714285714285,0.12313432835820895,0.1018867924528302,0.10344827586206896,0.06463878326996197,0.05747126436781609,0.060836501901140684,0.0625,0.06153846153846154,0.04263565891472868,0.04247104247104247,0.04263565891472868,0.03461538461538462,0.04296875,0.04743083003952569,0.044534412955465584,0.06451612903225806,0.06557377049180328,0.07723577235772358,0.08163265306122448,0.05761316872427984,0.06072874493927125,0.07142857142857142,0.0728744939271255,0.08571428571428572,0.09053497942386832,0.0954356846473029,0.09836065573770492,0.10504201680672269,0.1092436974789916,0.0995850622406639,0.0954356846473029,0.10084033613445378,0.0851063829787234,0.06722689075630252,0.06557377049180328,0.04065040650406504
3513,0.140998144051991,0.31645569620253167,0.26666666666666666,0.29583333333333334,0.3140495867768595,0.32098765432098764,0.3142857142857143,0.28688524590163933,0.28512396694214875,0.24789915966386555,0.19665271966527198,0.16182572614107885,0.13333333333333333,0.1111111111111111,0.0954356846473029,0.0995850622406639,0.10084033613445378,0.11203319502074689,0.12345679012345678,0.128099173553719,0.11440677966101695,0.09623430962343096,0.06722689075630252,0.05508474576271186,0.03404255319148936,0.02531645569620253,0.012448132780082987,0.012448132780082987,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.004273504273504274,0.004347826086956522,0.004329004329004329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091324200913242,0.00904977375565611,0.013574660633484163,0.02252252252252252,0.02666666666666667,0.02608695652173913,0.02553191489361702,0.029045643153526972
6667,0.111005810531788,0.3153526970954357,0.3562231759656652,0.3389830508474576,0.3697478991596639,0.3717948717948718,0.37130801687763715,0.3445378151260504,0.2966101694915254,0.23504273504273504,0.18614718614718614,0.16806722689075632,0.14107883817427386,0.10699588477366255,0.08979591836734693,0.09387755102040816,0.09917355371900827,0.11475409836065574,0.10931174089068826,0.11392405063291139,0.1115702479338843,0.08333333333333333,0.05416666666666667,0.041666666666666664,0.04583333333333333,0.04184100418410042,0.028925619834710745,0.04602510460251046,0.03361344537815126,0.03375527426160337,0.041666666666666664,0.02857142857142857,0.028,0.03614457831325301,0.044715447154471545,0.04780876494023904,0.05791505791505792,0.05384615384615385,0.04230769230769231,0.038314176245210725,0.034482758620689655,0.03461538461538462,0.019230769230769232,0.015625,0.015748031496062992,0.01937984496124031,0.022813688212927757,0.022900763358778626,0.026717557251908396,0.027131782945736434,0.03125,0.03162055335968379,0.03515625,0.03543307086614173,0.042801556420233464
2440,0.18289133566431698,0.5119047619047619,0.5039370078740157,0.5019305019305019,0.4708171206225681,0.4409448818897638,0.4015748031496063,0.34509803921568627,0.30859375,0.25,0.23694779116465864,0.24302788844621515,0.2698412698412698,0.24,0.2350597609561753,0.208,0.19123505976095617,0.18,0.15725806451612903,0.11952191235059761,0.10276679841897234,0.1015625,0.09090909090909091,0.05859375,0.05,0.04961832061068702,0.05363984674329502,0.03501945525291829,0.03162055335968379,0.023622047244094488,0.028112449799196786,0.024096385542168676,0.012,0.012195121951219513,0.040160642570281124,0.051587301587301584,0.0873015873015873,0.10887096774193548,0.11646586345381527,0.11067193675889328,0.10714285714285714,0.10358565737051793,0.1,0.08943089430894309,0.08433734939759036,0.0846774193548387,0.07630522088353414,0.07936507936507936,0.092,0.084,0.09126984126984126,0.07692307692307693,0.05714285714285714,0.0423728813559322,0.05172413793103448
8418,0.144204887823435,0.4253731343283582,0.3726235741444867,0.377431906614786,0.35658914728682173,0.3563218390804598,0.36153846153846153,0.3269961977186312,0.30597014925373134,0.26119402985074625,0.21818181818181817,0.22344322344322345,0.17216117216117216,0.1647940074906367,0.15413533834586465,0.13962264150943396,0.1124031007751938,0.1015625,0.07782101167315175,0.06513409961685823,0.05343511450381679,0.0648854961832061,0.045283018867924525,0.03018867924528302,0.022813688212927757,0.015267175572519083,0.011235955056179775,0.011406844106463879,0.022813688212927757,0.01532567049808429,0.022900763358778626,0.0234375,0.02734375,0.03137254901960784,0.03137254901960784,0.036,0.032520325203252036,0.02074688796680498,0.01652892561983471,0.016736401673640166,0.012448132780082987,0.008298755186721992,0.016597510373443983,0.016597510373443983,0.012658227848101266,0.029787234042553193,0.04721030042918455,0.06086956521739131,0.07391304347826087,0.07048458149779736,0.07079646017699115,0.0752212389380531,0.06837606837606838,0.06465517241379311,0.04291845493562232
4807,0.19667783502954997,0.42066420664206644,0.38235294117647056,0.3622641509433962,0.3893129770992366,0.416988416988417,0.40711462450592883,0.38,0.33067729083665337,0.22727272727272727,0.23076923076923078,0.256,0.2766798418972332,0.30039525691699603,0.2924901185770751,0.26356589147286824,0.23193916349809887,0.21428571428571427,0.1811320754716981,0.14015151515151514,0.12307692307692308,0.13953488372093023,0.19083969465648856,0.22137404580152673,0.2679245283018868,0.2767527675276753,0.26394052044609667,0.27611940298507465,0.332089552238806,0.36466165413533835,0.38132295719844356,0.36923076923076925,0.33840304182509506,0.2943396226415094,0.2696629213483146,0.23595505617977527,0.2527881040892193,0.22264150943396227,0.20676691729323307,0.18796992481203006,0.18726591760299627,0.2131782945736434,0.20912547528517111,0.1891891891891892,0.17374517374517376,0.18823529411764706,0.19066147859922178,0.18359375,0.18604651162790697,0.16470588235294117,0.15234375,0.12992125984251968,0.1328125,0.15354330708661418,0.16602316602316602
3266,0.16768864080659102,0.36324786324786323,0.4017094017094017,0.4393305439330544,0.425,0.4057377049180328,0.3805668016194332,0.3360323886639676,0.2903225806451613,0.21862348178137653,0.18,0.144,0.09876543209876543,0.09387755102040816,0.09090909090909091,0.07883817427385892,0.07563025210084033,0.06896551724137931,0.056768558951965066,0.05603448275862069,0.037815126050420166,0.03829787234042553,0.03463203463203463,0.02586206896551724,0.017094017094017096,0.017241379310344827,0.017241379310344827,0.008733624454148471,0.004424778761061947,0.004347826086956522,0.004366812227074236,0.004310344827586207,0.004329004329004329,0.004329004329004329,0.004366812227074236,0.0,0.0,0.004273504273504274,0.0043859649122807015,0.008583690987124463,0.008438818565400843,0.016666666666666666,0.0205761316872428,0.020491803278688523,0.01646090534979424,0.03292181069958848,0.0371900826446281,0.04149377593360996,0.05,0.053061224489795916,0.06557377049180328,0.06910569105691057,0.07024793388429752,0.08713692946058091,0.08536585365853659
1551,0.161685155675514,0.4206008583690987,0.39565217391304347,0.4144144144144144,0.3891402714932127,0.3805309734513274,0.39545454545454545,0.3394495412844037,0.30493273542600896,0.25892857142857145,0.2577777777777778,0.23555555555555555,0.2391304347826087,0.24017467248908297,0.19823788546255505,0.19469026548672566,0.17727272727272728,0.14798206278026907,0.11210762331838565,0.09009009009009009,0.07239819004524888,0.06726457399103139,0.06306306306306306,0.058823529411764705,0.06666666666666667,0.06818181818181818,0.06222222222222222,0.06222222222222222,0.059322033898305086,0.05063291139240506,0.0425531914893617,0.029535864978902954,0.029661016949152543,0.03017241379310345,0.017467248908296942,0.012875536480686695,0.008620689655172414,0.008583690987124463,0.008620689655172414,0.017391304347826087,0.012711864406779662,0.012295081967213115,0.02834008097165992,0.03614457831325301,0.036,0.039525691699604744,0.047619047619047616,0.043824701195219126,0.047058823529411764,0.054901960784313725,0.07003891050583658,0.05976095617529881,0.05622489959839357,0.06048387096774194,0.08333333333333333
6198,0.20172708634054298,0.5043103448275862,0.47280334728033474,0.47435897435897434,0.45569620253164556,0.47058823529411764,0.4897119341563786,0.45528455284552843,0.39271255060728744,0.3140495867768595,0.25102880658436216,0.22916666666666666,0.22784810126582278,0.20851063829787234,0.16810344827586207,0.15319148936170213,0.1722689075630252,0.17842323651452283,0.19831223628691982,0.18025751072961374,0.22127659574468084,0.18930041152263374,0.1506276150627615,0.1638655462184874,0.15163934426229508,0.12096774193548387,0.11020408163265306,0.11428571428571428,0.09795918367346938,0.10121457489878542,0.11646586345381527,0.14566929133858267,0.14859437751004015,0.156,0.17786561264822134,0.18253968253968253,0.1968503937007874,0.18875502008032127,0.164,0.14624505928853754,0.13953488372093023,0.13333333333333333,0.13513513513513514,0.11583011583011583,0.11153846153846154,0.08461538461538462,0.08365019011406843,0.08333333333333333,0.06844106463878327,0.06513409961685823,0.06923076923076923,0.07196969696969698,0.07224334600760456,0.09056603773584905,0.10150375939849623
1257,0.166157705639489,0.46122448979591835,0.50199203187251,0.5203252032520326,0.5182186234817814,0.46774193548387094,0.4256198347107438,0.37083333333333335,0.29583333333333334,0.24680851063829787,0.24472573839662448,0.2601626016260163,0.23577235772357724,0.22267206477732793,0.18930041152263374,0.15289256198347106,0.14583333333333334,0.14285714285714285,0.12875536480686695,0.11013215859030837,0.10762331838565023,0.1013215859030837,0.0782608695652174,0.08296943231441048,0.09292035398230089,0.06696428571428571,0.055793991416309016,0.05333333333333334,0.044642857142857144,0.026785714285714284,0.017857142857142856,0.017699115044247787,0.008771929824561403,0.00881057268722467,0.008771929824561403,0.004291845493562232,0.0,0.0,0.0,0.008849557522123894,0.013333333333333334,0.02631578947368421,0.03463203463203463,0.034782608695652174,0.030042918454935622,0.02145922746781116,0.021834061135371178,0.012987012987012988,0.017094017094017096,0.01702127659574468,0.021551724137931036,0.021551724137931036,0.02127659574468085,0.021367521367521368,0.029535864978902954
1105,0.13524296071264,0.32599118942731276,0.34801762114537443,0.35555555555555557,0.3407079646017699,0.3116883116883117,0.2987012987012987,0.27896995708154504,0.26495726495726496,0.2564102564102564,0.20425531914893616,0.18907563025210083,0.1506276150627615,0.14049586776859505,0.1522633744855967,0.14634146341463414,0.1306122448979592,0.1346938775510204,0.1440329218106996,0.1322314049586777,0.12133891213389121,0.10548523206751055,0.08860759493670886,0.10084033613445378,0.1037344398340249,0.09583333333333334,0.08713692946058091,0.07851239669421488,0.09016393442622951,0.09465020576131687,0.09349593495934959,0.09387755102040816,0.102880658436214,0.10526315789473684,0.11952191235059761,0.10526315789473684,0.10526315789473684,0.11428571428571428,0.102880658436214,0.09090909090909091,0.08870967741935484,0.0963855421686747,0.10358565737051793,0.10843373493975904,0.08097165991902834,0.07723577235772358,0.06854838709677419,0.06072874493927125,0.06882591093117409,0.06938775510204082,0.056910569105691054,0.068,0.0653061224489796,0.06639004149377593,0.05785123966942149
6926,0.19818990142666698,0.4979757085020243,0.508,0.5236220472440944,0.444015444015444,0.421455938697318,0.44106463878326996,0.38549618320610685,0.32706766917293234,0.26053639846743293,0.21484375,0.17829457364341086,0.18146718146718147,0.15267175572519084,0.11494252873563218,0.1018867924528302,0.1111111111111111,0.09230769230769231,0.06896551724137931,0.07196969696969698,0.05660377358490566,0.04428044280442804,0.032846715328467155,0.03731343283582089,0.03717472118959108,0.025925925925925925,0.02247191011235955,0.018726591760299626,0.014814814814814815,0.011235955056179775,0.0037593984962406013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004149377593360996,0.016666666666666666,0.016260162601626018,0.024489795918367346,0.024291497975708502,0.028,0.028112449799196786,0.029166666666666667,0.036734693877551024
1331,0.217480292444816,0.5595238095238095,0.5537848605577689,0.5577689243027888,0.5587044534412956,0.528,0.5411764705882353,0.4263565891472868,0.38846153846153847,0.28125,0.2720306513409962,0.2868217054263566,0.28517110266159695,0.27692307692307694,0.2283464566929134,0.19767441860465115,0.16205533596837945,0.1640625,0.13671875,0.140625,0.12156862745098039,0.09795918367346938,0.09236947791164658,0.1,0.08571428571428572,0.075,0.0653061224489796,0.05976095617529881,0.056,0.07539682539682539,0.10358565737051793,0.1111111111111111,0.1,0.07258064516129033,0.08,0.06719367588932806,0.07569721115537849,0.06910569105691057,0.056,0.032388663967611336,0.0199203187250996,0.024096385542168676,0.02857142857142857,0.032388663967611336,0.028925619834710745,0.0375,0.024691358024691357,0.037037037037037035,0.036885245901639344,0.041666666666666664,0.046413502109704644,0.03765690376569038,0.04219409282700422,0.05063291139240506,0.05
8392,0.15377169752609898,0.38113207547169814,0.4318181818181818,0.42366412213740456,0.46923076923076923,0.4728682170542636,0.5078125,0.484251968503937,0.41472868217054265,0.3359683794466403,0.28125,0.25868725868725867,0.19066147859922178,0.1717557251908397,0.13793103448275862,0.13409961685823754,0.11538461538461539,0.10852713178294573,0.08984375,0.07114624505928854,0.0642570281124498,0.06147540983606557,0.06967213114754098,0.05761316872427984,0.05714285714285714,0.05327868852459016,0.048582995951417005,0.05220883534136546,0.06,0.05555555555555555,0.043478260869565216,0.051587301587301584,0.056910569105691054,0.04032258064516129,0.03643724696356275,0.036885245901639344,0.024896265560165973,0.016666666666666666,0.016736401673640166,0.020833333333333332,0.02092050209205021,0.0211864406779661,0.03404255319148936,0.034334763948497854,0.029787234042553193,0.030042918454935622,0.04310344827586207,0.04310344827586207,0.0391304347826087,0.034334763948497854,0.02575107296137339,0.025974025974025976,0.035398230088495575,0.035398230088495575,0.030837004405286344
216,0.16449109688983302,0.45934959349593496,0.43089430894308944,0.4534412955465587,0.46613545816733065,0.4642857142857143,0.4666666666666667,0.4461538461538462,0.3622641509433962,0.3308550185873606,0.25,0.22761194029850745,0.1970260223048327,0.17037037037037037,0.1348314606741573,0.09848484848484848,0.0888030888030888,0.07169811320754717,0.06343283582089553,0.06934306569343066,0.06521739130434782,0.06319702602230483,0.06343283582089553,0.055970149253731345,0.05970149253731343,0.05263157894736842,0.0449438202247191,0.033707865168539325,0.03007518796992481,0.03816793893129771,0.03076923076923077,0.038314176245210725,0.04263565891472868,0.05019305019305019,0.04247104247104247,0.04230769230769231,0.060836501901140684,0.04633204633204633,0.03515625,0.043478260869565216,0.043137254901960784,0.054901960784313725,0.07003891050583658,0.0703125,0.09055118110236221,0.09486166007905138,0.09803921568627451,0.10196078431372549,0.09126984126984126,0.07509881422924901,0.08984375,0.0933852140077821,0.09578544061302682,0.09302325581395349,0.09885931558935361
436,0.0941623569233343,0.2988505747126437,0.3062015503875969,0.2964426877470356,0.29296875,0.28846153846153844,0.27734375,0.250996015936255,0.20717131474103587,0.19678714859437751,0.19047619047619047,0.1721311475409836,0.15725806451612903,0.132,0.08333333333333333,0.07936507936507936,0.07058823529411765,0.07421875,0.07421875,0.07509881422924901,0.058823529411764705,0.05952380952380952,0.047619047619047616,0.048,0.04081632653061224,0.03278688524590164,0.024896265560165973,0.029288702928870293,0.029166666666666667,0.02531645569620253,0.02553191489361702,0.02553191489361702,0.02145922746781116,0.017094017094017096,0.008547008547008548,0.008403361344537815,0.004219409282700422,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.004219409282700422,0.00423728813559322,0.0205761316872428,0.02857142857142857,0.02092050209205021,0.024793388429752067,0.028925619834710745,0.036585365853658534,0.044534412955465584,0.04838709677419355,0.04330708661417323
9969,0.217525630787713,0.4870689655172414,0.49122807017543857,0.5201793721973094,0.5701754385964912,0.6103896103896104,0.6523605150214592,0.5635593220338984,0.45,0.39669421487603307,0.31020408163265306,0.29508196721311475,0.275,0.21338912133891214,0.16736401673640167,0.18775510204081633,0.20242914979757085,0.23140495867768596,0.25609756097560976,0.23868312757201646,0.22916666666666666,0.1908713692946058,0.15481171548117154,0.16872427983539096,0.18875502008032127,0.1927710843373494,0.18972332015810275,0.1953125,0.1828793774319066,0.17578125,0.21115537848605578,0.2450592885375494,0.2559055118110236,0.23529411764705882,0.2619047619047619,0.27165354330708663,0.27419354838709675,0.2637795275590551,0.25882352941176473,0.24015748031496062,0.23715415019762845,0.2701612903225806,0.2766798418972332,0.233201581027668,0.19672131147540983,0.18930041152263374,0.1908713692946058,0.1799163179916318,0.1652542372881356,0.1350210970464135,0.11440677966101695,0.09012875536480687,0.06666666666666667,0.04564315352697095,0.03278688524590164
5171,0.137053640052909,0.32905982905982906,0.33620689655172414,0.3565217391304348,0.38961038961038963,0.3776824034334764,0.3389830508474576,0.31932773109243695,0.30416666666666664,0.2669491525423729,0.25523012552301255,0.25102880658436216,0.16942148760330578,0.13389121338912133,0.09745762711864407,0.09663865546218488,0.09836065573770492,0.102880658436214,0.1016260162601626,0.08130081300813008,0.061224489795918366,0.06048387096774194,0.05976095617529881,0.064,0.07142857142857142,0.07630522088353414,0.08163265306122448,0.07377049180327869,0.07883817427385892,0.0823045267489712,0.08979591836734693,0.072,0.056451612903225805,0.044534412955465584,0.056451612903225805,0.053061224489795916,0.053061224489795916,0.04032258064516129,0.044534412955465584,0.053061224489795916,0.05241935483870968,0.05179282868525897,0.05905511811023622,0.04743083003952569,0.044715447154471545,0.044897959183673466,0.04065040650406504,0.04081632653061224,0.03643724696356275,0.03643724696356275,0.040983606557377046,0.05714285714285714,0.056451612903225805,0.06451612903225806,0.06504065040650407
9797,0.141324814740801,0.29596412556053814,0.3039647577092511,0.33185840707964603,0.32158590308370044,0.3537117903930131,0.3448275862068966,0.3347826086956522,0.26666666666666666,0.2222222222222222,0.18061674008810572,0.1752136752136752,0.14166666666666666,0.11715481171548117,0.11016949152542373,0.09243697478991597,0.08823529411764706,0.1092436974789916,0.102880658436214,0.08713692946058091,0.08571428571428572,0.068,0.060240963855421686,0.05622489959839357,0.044897959183673466,0.03292181069958848,0.032520325203252036,0.020161290322580645,0.0163265306122449,0.0205761316872428,0.016736401673640166,0.008368200836820083,0.008298755186721992,0.00816326530612245,0.012244897959183673,0.020491803278688523,0.03734439834024896,0.0375,0.05106382978723404,0.05485232067510549,0.05416666666666667,0.053061224489795916,0.04878048780487805,0.036290322580645164,0.03305785123966942,0.024390243902439025,0.012244897959183673,0.01652892561983471,0.024691358024691357,0.02857142857142857,0.024390243902439025,0.032388663967611336,0.03643724696356275,0.040160642570281124,0.03543307086614173
3342,0.219842722750036,0.31932773109243695,0.3389121338912134,0.35564853556485354,0.39655172413793105,0.44017094017094016,0.4291845493562232,0.4,0.3008474576271186,0.24892703862660945,0.2375,0.23553719008264462,0.228,0.1984126984126984,0.20318725099601595,0.19433198380566802,0.1680327868852459,0.13253012048192772,0.17338709677419356,0.14754098360655737,0.13877551020408163,0.125,0.11428571428571428,0.14344262295081966,0.13924050632911392,0.14224137931034483,0.12173913043478261,0.11842105263157894,0.12719298245614036,0.10526315789473684,0.1111111111111111,0.11739130434782609,0.11739130434782609,0.1148936170212766,0.09623430962343096,0.102880658436214,0.11618257261410789,0.13278008298755187,0.11475409836065574,0.0963855421686747,0.10080645161290322,0.10204081632653061,0.12890625,0.11764705882352941,0.11764705882352941,0.11952191235059761,0.0967741935483871,0.09349593495934959,0.10843373493975904,0.102880658436214,0.09836065573770492,0.10245901639344263,0.100418410041841,0.11382113821138211,0.124
7200,0.192590317496797,0.4132231404958678,0.4092827004219409,0.41201716738197425,0.39148936170212767,0.39655172413793105,0.38197424892703863,0.30472103004291845,0.26582278481012656,0.2320675105485232,0.2264957264957265,0.21338912133891214,0.18565400843881857,0.1625,0.1680327868852459,0.17073170731707318,0.16129032258064516,0.14859437751004015,0.17073170731707318,0.14979757085020243,0.1598360655737705,0.10975609756097561,0.09881422924901186,0.10040160642570281,0.136,0.12550607287449392,0.11952191235059761,0.1111111111111111,0.1111111111111111,0.096,0.104,0.088,0.08984375,0.09019607843137255,0.10975609756097561,0.11788617886178862,0.14056224899598393,0.1553784860557769,0.15294117647058825,0.14901960784313725,0.1517509727626459,0.15,0.14068441064638784,0.1717557251908397,0.16342412451361868,0.14671814671814673,0.1297709923664122,0.13618677042801555,0.12015503875968993,0.0963855421686747,0.08097165991902834,0.068,0.060240963855421686,0.06477732793522267,0.072
8580,0.0842259749246295,0.15267175572519084,0.1744186046511628,0.1969111969111969,0.233201581027668,0.24705882352941178,0.26506024096385544,0.24899598393574296,0.2196078431372549,0.1975806451612903,0.17813765182186234,0.14285714285714285,0.12015503875968993,0.08045977011494253,0.07224334600760456,0.05223880597014925,0.041353383458646614,0.03007518796992481,0.033210332103321034,0.025735294117647058,0.025547445255474453,0.025089605734767026,0.021352313167259787,0.021352313167259787,0.010714285714285714,0.010948905109489052,0.010948905109489052,0.011111111111111112,0.011152416356877323,0.007380073800738007,0.003745318352059925,0.003745318352059925,0.0,0.0,0.0036496350364963502,0.0036101083032490976,0.007246376811594203,0.0072992700729927005,0.007272727272727273,0.007168458781362007,0.010676156583629894,0.01838235294117647,0.018315018315018316,0.011029411764705883,0.01486988847583643,0.018518518518518517,0.02214022140221402,0.033210332103321034,0.03690036900369004,0.040892193308550186,0.03759398496240601,0.041353383458646614,0.04198473282442748,0.03759398496240601,0.03731343283582089
7285,0.135406781925121,0.29918032786885246,0.29435483870967744,0.3319672131147541,0.31451612903225806,0.2816326530612245,0.2757201646090535,0.2384937238493724,0.20164609053497942,0.19591836734693877,0.1673469387755102,0.14754098360655737,0.09349593495934959,0.0860655737704918,0.06995884773662552,0.06584362139917696,0.06198347107438017,0.07377049180327869,0.06967213114754098,0.07024793388429752,0.06147540983606557,0.053061224489795916,0.04132231404958678,0.04048582995951417,0.048,0.027888446215139442,0.023809523809523808,0.01953125,0.019762845849802372,0.023166023166023165,0.023255813953488372,0.03529411764705882,0.0311284046692607,0.0311284046692607,0.027131782945736434,0.034482758620689655,0.04247104247104247,0.034482758620689655,0.026717557251908396,0.03065134099616858,0.026615969581749048,0.030418250950570342,0.027131782945736434,0.026717557251908396,0.023529411764705882,0.01984126984126984,0.012,0.01593625498007968,0.03088803088803089,0.0311284046692607,0.026923076923076925,0.022988505747126436,0.023166023166023165,0.019455252918287938,0.019230769230769232
5222,0.134418895409908,0.4098360655737705,0.41735537190082644,0.4049586776859504,0.37398373983739835,0.3724696356275304,0.38524590163934425,0.3469387755102041,0.291497975708502,0.23170731707317074,0.17716535433070865,0.16988416988416988,0.1423076923076923,0.1171875,0.10465116279069768,0.07751937984496124,0.08267716535433071,0.0859375,0.0859375,0.07003891050583658,0.05859375,0.05555555555555555,0.040160642570281124,0.03557312252964427,0.04365079365079365,0.0321285140562249,0.023529411764705882,0.01953125,0.022813688212927757,0.026515151515151516,0.030534351145038167,0.03076923076923077,0.03065134099616858,0.042801556420233464,0.04743083003952569,0.043824701195219126,0.052,0.05327868852459016,0.058091286307053944,0.06224066390041494,0.04149377593360996,0.041666666666666664,0.038135593220338986,0.03305785123966942,0.024793388429752067,0.029661016949152543,0.04219409282700422,0.047619047619047616,0.06140350877192982,0.07296137339055794,0.07203389830508475,0.0847457627118644,0.0954356846473029,0.09623430962343096,0.09917355371900827
9940,0.20856798475142602,0.4826086956521739,0.4978165938864629,0.5087719298245614,0.5344827586206896,0.5341880341880342,0.5321888412017167,0.43103448275862066,0.3686440677966102,0.33191489361702126,0.3191489361702128,0.3025210084033613,0.2875,0.26859504132231404,0.2074688796680498,0.13278008298755187,0.125,0.15,0.16115702479338842,0.1440329218106996,0.11522633744855967,0.09090909090909091,0.06938775510204082,0.07407407407407407,0.07171314741035857,0.05220883534136546,0.04819277108433735,0.043824701195219126,0.06746031746031746,0.06048387096774194,0.07468879668049792,0.08264462809917356,0.10548523206751055,0.15126050420168066,0.16115702479338842,0.1836734693877551,0.18699186991869918,0.1762295081967213,0.17083333333333334,0.1652892561983471,0.1646090534979424,0.17695473251028807,0.17142857142857143,0.19591836734693877,0.1991869918699187,0.20416666666666666,0.23728813559322035,0.2564102564102564,0.25630252100840334,0.22844827586206898,0.2017167381974249,0.18220338983050846,0.16736401673640167,0.1652892561983471,0.1638655462184874
1859,0.15059205068391698,0.35,0.3755274261603376,0.3628691983122363,0.35684647302904565,0.40329218106995884,0.41735537190082644,0.37083333333333335,0.3277310924369748,0.24686192468619247,0.21810699588477367,0.19008264462809918,0.1487603305785124,0.1346938775510204,0.13821138211382114,0.0992063492063492,0.0963855421686747,0.0931174089068826,0.09349593495934959,0.09917355371900827,0.09361702127659574,0.1092436974789916,0.1125,0.11666666666666667,0.14049586776859505,0.15021459227467812,0.12757201646090535,0.13524590163934427,0.1350210970464135,0.15289256198347106,0.15416666666666667,0.14937759336099585,0.1375,0.12033195020746888,0.10526315789473684,0.07258064516129033,0.056910569105691054,0.02857142857142857,0.028455284552845527,0.036585365853658534,0.04048582995951417,0.04838709677419355,0.052,0.06048387096774194,0.06772908366533864,0.07024793388429752,0.06611570247933884,0.06751054852320675,0.08823529411764706,0.09016393442622951,0.09053497942386832,0.09349593495934959,0.108,0.09448818897637795,0.10038610038610038
9040,0.11348686627461599,0.27626459143968873,0.2788844621513944,0.2948207171314741,0.3203125,0.32270916334661354,0.332,0.30120481927710846,0.2570281124497992,0.19678714859437751,0.17716535433070865,0.13147410358565736,0.11023622047244094,0.08627450980392157,0.078125,0.055776892430278883,0.05952380952380952,0.07480314960629922,0.076,0.07723577235772358,0.056910569105691054,0.05179282868525897,0.044715447154471545,0.037037037037037035,0.03305785123966942,0.024291497975708502,0.024291497975708502,0.028112449799196786,0.040160642570281124,0.04918032786885246,0.07024793388429752,0.06938775510204082,0.07024793388429752,0.06302521008403361,0.05063291139240506,0.0546218487394958,0.05128205128205128,0.03862660944206009,0.042735042735042736,0.03389830508474576,0.02531645569620253,0.03305785123966942,0.04048582995951417,0.03643724696356275,0.03643724696356275,0.05220883534136546,0.055776892430278883,0.056,0.052,0.05241935483870968,0.05714285714285714,0.03643724696356275,0.03968253968253968,0.03162055335968379,0.027450980392156862
3531,0.146297396317823,0.376984126984127,0.372,0.40784313725490196,0.4087301587301587,0.3852140077821012,0.3852140077821012,0.3515625,0.28793774319066145,0.25193798449612403,0.20463320463320464,0.18773946360153257,0.17803030303030304,0.16981132075471697,0.13740458015267176,0.1423076923076923,0.13095238095238096,0.11023622047244094,0.11023622047244094,0.10588235294117647,0.08984375,0.08984375,0.07722007722007722,0.056,0.043824701195219126,0.028112449799196786,0.03187250996015936,0.03557312252964427,0.04,0.04263565891472868,0.05384615384615385,0.05019305019305019,0.03435114503816794,0.03474903474903475,0.027237354085603113,0.02734375,0.02734375,0.015625,0.0038910505836575876,0.004,0.008130081300813009,0.00819672131147541,0.012295081967213115,0.012244897959183673,0.00816326530612245,0.004016064257028112,0.008064516129032258,0.008032128514056224,0.012,0.01606425702811245,0.015810276679841896,0.016260162601626018,0.012244897959183673,0.012396694214876033,0.012396694214876033
