IUID,Endemicity,Prev_Year2000,Prev_Year2001,Prev_Year2002,Prev_Year2003,Prev_Year2004,Prev_Year2005,Prev_Year2006,Prev_Year2007,Prev_Year2008,Prev_Year2009,Prev_Year2010,Prev_Year2011,Prev_Year2012,Prev_Year2013,Prev_Year2014,Prev_Year2015,Prev_Year2016,Prev_Year2017,Prev_Year2018,Lower_Bound_Year2000,Lower_Bound_Year2001,Lower_Bound_Year2002,Lower_Bound_Year2003,Lower_Bound_Year2004,Lower_Bound_Year2005,Lower_Bound_Year2006,Lower_Bound_Year2007,Lower_Bound_Year2008,Lower_Bound_Year2009,Lower_Bound_Year2010,Lower_Bound_Year2011,Lower_Bound_Year2012,Lower_Bound_Year2013,Lower_Bound_Year2014,Lower_Bound_Year2015,Lower_Bound_Year2016,Lower_Bound_Year2017,Lower_Bound_Year2018,Upper_Bound_Year2000,Upper_Bound_Year2001,Upper_Bound_Year2002,Upper_Bound_Year2003,Upper_Bound_Year2004,Upper_Bound_Year2005,Upper_Bound_Year2006,Upper_Bound_Year2007,Upper_Bound_Year2008,Upper_Bound_Year2009,Upper_Bound_Year2010,Upper_Bound_Year2011,Upper_Bound_Year2012,Upper_Bound_Year2013,Upper_Bound_Year2014,Upper_Bound_Year2015,Upper_Bound_Year2016,Upper_Bound_Year2017,Upper_Bound_Year2018
COD13833,Unknown,0.056338028,0.054669988,0.051064754,0.050740185,0.054093567,0.048199768,0.043167702,0.038961039,0.038987342,0.036474501,0.028169014,0.028571429,0.025974026,0.02485335,0.026666667,0.024390244,0.024393872,0.015504808,0.013335704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254748888,0.270454545,0.277211973,0.291991876,0.270489604,0.285755337,0.277575758,0.295270708,0.325419304,0.299332358,0.281835387,0.279743544,0.259013076,0.277884615,0.262789575,0.288693738,0.285879121,0.263377976,0.231060606
COD13937,Unknown,0.050632911,0.050423729,0.042261905,0.046153846,0.036590808,0.044786096,0.038467861,0.028006267,0.029411765,0.027046784,0.026144908,0.021354616,0.022988506,0.024243315,0.016001024,0.026671408,0.016393443,0.013157895,0.013335704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525838509,0.652693026,0.54297619,0.433571429,0.509442786,0.466951065,0.44239726,0.480606707,0.531980519,0.462800724,0.428633942,0.454083333,0.440942928,0.450277778,0.375603865,0.362115346,0.393970588,0.402867994,0.356634873
COD14313,Unknown,0.057971014,0.054669988,0.057556936,0.051282051,0.044776119,0.044786096,0.043487395,0.034040501,0.034421715,0.032258065,0.028370221,0.028571429,0.026491228,0.025974026,0.025974026,0.016129032,0.018181818,0.013986698,0.013335704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375132042,0.33847577,0.389942529,0.348611111,0.367157968,0.342927632,0.290570175,0.352456201,0.347423246,0.312092825,0.325745968,0.298809524,0.320708955,0.333561644,0.359621394,0.319535256,0.313930348,0.254186747,0.268403548
COD14104,Unknown,0.061538462,0.050007814,0.048953141,0.054278981,0.050632911,0.043305243,0.045454545,0.038218111,0.037974684,0.036364972,0.033333333,0.036585366,0.026666667,0.025974026,0.027973396,0.028169014,0.027212144,0.016001024,0.013335704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353791432,0.33943484,0.378318903,0.330979767,0.366944444,0.31837334,0.357214286,0.374,0.406125147,0.389122098,0.369901665,0.431666667,0.379308529,0.451278725,0.416266234,0.417894919,0.431585366,0.418665851,0.325442407
MRT31076,Unknown,0.050316456,0.052289815,0.044776119,0.041674706,0.038711289,0.04109589,0.042857143,0.033803085,0.028991597,0.036363636,0.026315789,0.033370412,0.026144908,0.02485335,0.01959707,0.014599318,0.014492754,0.012583096,0.013335704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321481092,0.289427711,0.281574201,0.300512821,0.3225,0.287401329,0.342615132,0.303399123,0.333544304,0.299786398,0.338091747,0.280002228,0.283892579,0.282340195,0.3126729,0.292462687,0.28827166,0.263503289,0.261123466
ETH18884,Unknown,0.078434723,0.0765625,0.078947368,0.077922078,0.08239856,0.07299659,0.064935065,0.052307692,0.048199768,0.044446883,0.041381279,0.038967611,0.033724896,0.028174603,0.026320346,0.014285714,0.013986698,0.012820513,0.013335704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285774818,0.258467742,0.260154648,0.292161885,0.259785215,0.250595238,0.265975177,0.262175325,0.276232959,0.253178727,0.257354911,0.261166008,0.22254902,0.262516447,0.247181638,0.231338028,0.238056006,0.260208779,0.270602941
NGA36588,Unknown,0.117647059,0.112676056,0.098780488,0.113924051,0.099928686,0.093333333,0.081306187,0.075853471,0.064935065,0.053333333,0.040540541,0.036363636,0.029411765,0.027973396,0.020410195,0.015384615,0.015504808,0.014285714,0.013335704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460472973,0.457308489,0.441318841,0.463069853,0.477952344,0.440294337,0.414075949,0.393458231,0.415909091,0.385211268,0.355174216,0.403737745,0.407226792,0.383307079,0.433929314,0.477058824,0.415869565,0.444971264,0.414308712
NGA36670,Unknown,0.096137977,0.092307692,0.089079917,0.097906886,0.086963097,0.085582758,0.073170732,0.060984679,0.055946792,0.052177858,0.039607843,0.033986175,0.029850746,0.029850746,0.021663577,0.024390244,0.015873016,0.014705882,0.013335704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281590545,0.294197138,0.328947368,0.352112676,0.323943662,0.298507463,0.301587302,0.285993304,0.222222222,0.180435057,0.18809419,0.179104478,0.173615385,0.173333333,0.186807692,0.181915584,0.209652396,0.1671875,0.148663776
COD14279,Unknown,0.103877761,0.101948052,0.096153846,0.102941176,0.100632911,0.086956522,0.077935223,0.069540693,0.068729334,0.048500882,0.044117647,0.038961039,0.030536131,0.032786885,0.026315789,0.021988643,0.022020569,0.014705882,0.013335704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384511785,0.432233796,0.364772727,0.380619018,0.381108428,0.339174501,0.37976122,0.319599724,0.285948478,0.32390411,0.349374496,0.268196721,0.252083333,0.268189655,0.250735294,0.265544376,0.274585086,0.298737084,0.298512309
MDG27936,Unknown,0.05801976,0.052289815,0.045454545,0.048583792,0.04109589,0.040540541,0.042555332,0.042865891,0.041397031,0.037980769,0.04109589,0.037042683,0.028169014,0.028991597,0.029411765,0.026671408,0.024548193,0.01754386,0.013342822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402974684,0.419785575,0.426641414,0.429857143,0.45487013,0.450320513,0.439063927,0.410179735,0.431125,0.380173445,0.353215716,0.372711268,0.36248706,0.367244726,0.344130609,0.337518382,0.31427757,0.319444444,0.302531269
MOZ33130,Unknown,0.046875,0.038961039,0.040818215,0.047352199,0.044446883,0.04494382,0.042253521,0.031229721,0.031024531,0.033060109,0.033060109,0.02739726,0.026144908,0.025316456,0.025316456,0.015640274,0.024096386,0.013992172,0.013342822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3288031,0.338459967,0.352191438,0.333561644,0.320974359,0.3084375,0.291436517,0.301646341,0.322140178,0.300292208,0.325570652,0.299350649,0.295375,0.268860759,0.264405242,0.294116883,0.282017544,0.241177977,0.241075472
ETH19241,Unknown,0.077922078,0.081081081,0.081081081,0.07299659,0.073684211,0.063508065,0.063717532,0.047247024,0.044117647,0.044117647,0.038461538,0.031024531,0.030776515,0.030769231,0.02112069,0.015384615,0.014285714,0.012820513,0.013423423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413020833,0.451295594,0.453643836,0.410997432,0.4125,0.403562259,0.423644578,0.397916667,0.334567901,0.326884031,0.355536509,0.355503201,0.343842322,0.402152778,0.413013699,0.426443966,0.390024876,0.419160232,0.417394578
TCD10706,Unknown,0.083920188,0.081967213,0.081081081,0.082079497,0.086371168,0.083333333,0.071428571,0.066666667,0.054424287,0.048199768,0.043797954,0.04027027,0.032392894,0.034250585,0.031280547,0.02739726,0.026315789,0.015417457,0.013423423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403076923,0.397007042,0.459878646,0.418730292,0.447377232,0.456122995,0.448576902,0.523461538,0.47797619,0.475150602,0.454827219,0.422930293,0.493808931,0.488051334,0.461191364,0.500284091,0.473380952,0.512115385,0.471984629
MOZ33159,Unknown,0.093522267,0.083835341,0.080380214,0.079365079,0.07968254,0.070422535,0.071428571,0.057287394,0.053333333,0.046256684,0.046511628,0.041397031,0.034286834,0.029418127,0.026846847,0.024725275,0.015640274,0.014087302,0.013423423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534488636,0.54936067,0.525865801,0.53193734,0.514109062,0.514543401,0.562478836,0.545508658,0.488422256,0.534432078,0.444285714,0.523262032,0.456973102,0.45649061,0.47194832,0.482952345,0.53162768,0.501219512,0.463618659
NGA36418,Unknown,0.165525114,0.16,0.152146465,0.148648649,0.131393862,0.118441558,0.096998208,0.080457291,0.065254418,0.058747412,0.043221393,0.034165699,0.033528971,0.027777778,0.020995671,0.014492754,0.014389234,0.013606072,0.013423423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45537694,0.476480836,0.468344156,0.424657534,0.416776316,0.390313168,0.363317191,0.31091954,0.271632104,0.300094937,0.354126984,0.339074284,0.290633387,0.329509804,0.326009661,0.343167293,0.341809938,0.333445946,0.325933442
AGO02222,Unknown,0.056338028,0.051948052,0.051948052,0.050632911,0.045376565,0.049081602,0.047619048,0.038461538,0.03125,0.033333333,0.026671408,0.029198636,0.025807526,0.025807526,0.025158228,0.015268065,0.025974026,0.016001024,0.013428262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434832584,0.431479978,0.456181818,0.467235475,0.450949778,0.483452012,0.449621212,0.487323944,0.418275316,0.411069547,0.413744589,0.413682322,0.388614619,0.422243618,0.390402206,0.406450893,0.353521127,0.397328767,0.373263889
ETH18573,Unknown,0.080650155,0.078125,0.07435047,0.074626866,0.069444444,0.064309347,0.062996032,0.049590164,0.045047329,0.0375,0.032786885,0.027777778,0.026666667,0.026846847,0.023952955,0.023823029,0.014815628,0.01450494,0.013428262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339328358,0.338630952,0.368585526,0.380333471,0.325680063,0.357095865,0.357052311,0.330362238,0.32501998,0.272535403,0.279631942,0.329610206,0.294011156,0.257495528,0.262319168,0.266927711,0.29515493,0.280112737,0.299188312
NGA36920,Unknown,0.112517803,0.108904367,0.109672569,0.118912019,0.10326449,0.097222222,0.090356429,0.083835341,0.075192221,0.053588517,0.049382716,0.037735849,0.032786885,0.030776515,0.020979021,0.014599318,0.014492754,0.013245614,0.013428262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454928806,0.450829025,0.432541162,0.436733637,0.423941176,0.41796875,0.426767728,0.355117647,0.334016393,0.356635274,0.33415493,0.355996964,0.355137521,0.386017282,0.395376607,0.385570281,0.407991486,0.400126582,0.440075949
ETH18899,Unknown,0.181830601,0.173623188,0.178159834,0.165611814,0.157142857,0.134328358,0.125,0.093333333,0.07950158,0.061633428,0.056349206,0.052631579,0.044446883,0.03125,0.026685643,0.020730397,0.017999065,0.014084507,0.013428262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549484053,0.578159748,0.600492958,0.524603175,0.522128488,0.474537037,0.42989418,0.416462411,0.407577963,0.397760025,0.452010892,0.408769806,0.453666667,0.365545455,0.417105263,0.448025498,0.389648532,0.392912397,0.393111544
NGA37088,Unknown,0.056763285,0.045454545,0.045804196,0.055175038,0.046426006,0.047905909,0.046875,0.038961039,0.037037037,0.037268519,0.036375661,0.036585366,0.036144578,0.031498016,0.028571429,0.026315789,0.02739726,0.017392619,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312012987,0.294227848,0.297981748,0.276802261,0.238920455,0.22725,0.244011477,0.295099284,0.274266421,0.274481567,0.268208955,0.278706606,0.262451737,0.281690141,0.268826885,0.279663313,0.299246587,0.282000829,0.248334274
AGO02213,Unknown,0.066666667,0.057628524,0.053730913,0.056740443,0.044446883,0.050706033,0.047619048,0.037735849,0.036585366,0.036585366,0.040818215,0.038961039,0.02739726,0.034879032,0.028169014,0.026315789,0.024691358,0.015417457,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370967742,0.381922399,0.402711382,0.402796053,0.355996964,0.339908602,0.340507246,0.329526501,0.337901335,0.317343063,0.260546784,0.266690141,0.300708955,0.32454955,0.297786458,0.309089052,0.345287698,0.333802817,0.313383152
AGO02097,Unknown,0.056338028,0.044446883,0.048780488,0.047467167,0.043406593,0.041052632,0.045715778,0.0375,0.036585366,0.034738956,0.03125,0.02739726,0.027031963,0.025807526,0.026320346,0.021929825,0.018181818,0.015749008,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603809676,0.597521505,0.581006865,0.580550725,0.536826087,0.594404644,0.5875,0.585384615,0.575145811,0.576516655,0.550939354,0.55428721,0.585365854,0.562015322,0.552870059,0.582857143,0.563222446,0.561038961,0.522613612
AGO02125,Unknown,0.055555556,0.04485997,0.043167702,0.045454545,0.04109589,0.042857143,0.041960094,0.0375,0.036585366,0.031746032,0.025974026,0.026666667,0.025974026,0.024243315,0.024404762,0.026671408,0.016666667,0.015504808,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327744755,0.362276501,0.283933014,0.2925,0.3126875,0.303146853,0.290335434,0.303761442,0.347348485,0.341430843,0.28953869,0.295301751,0.331610781,0.338309075,0.298079151,0.293585032,0.293680556,0.282633998,0.297557173
BWA04301,Unknown,0.059173669,0.050070412,0.045115332,0.046875,0.038711289,0.040540541,0.042253521,0.037268519,0.03125,0.033333333,0.033333333,0.028370221,0.025974026,0.025641026,0.026320346,0.023809524,0.024096386,0.015165441,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439498433,0.385064935,0.395690035,0.39875731,0.436742918,0.442045455,0.436462995,0.406865801,0.441483302,0.415422794,0.380661343,0.418346774,0.403492063,0.418970588,0.374824017,0.440428571,0.414782277,0.474358974,0.493979447
TZA46613,Unknown,0.046514423,0.040547945,0.04109589,0.037737342,0.035929432,0.036585366,0.028169014,0.026671408,0.025974026,0.024548193,0.026315789,0.025641026,0.025478741,0.026144908,0.014925373,0.01369863,0.014492754,0.01273937,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200246914,0.233304795,0.186785714,0.174565217,0.160819398,0.169240787,0.183600746,0.184642857,0.160648148,0.162604167,0.185074013,0.187514706,0.153350225,0.167884615,0.181188725,0.150156313,0.140286797,0.158881579,0.150470779
TZA46614,Unknown,0.052289815,0.049096386,0.045199183,0.043854033,0.043717152,0.04109589,0.042253521,0.029411765,0.03498572,0.025478741,0.026144908,0.028169014,0.025974026,0.025182135,0.025645241,0.014705882,0.016949153,0.01379376,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400958904,0.421089696,0.420551839,0.468048387,0.450949778,0.449387677,0.472480695,0.447323944,0.431577381,0.428794643,0.390802557,0.41272578,0.403577114,0.455006143,0.479401408,0.44783477,0.438883747,0.40025641,0.421240602
COD14303,Unknown,0.0625,0.048787744,0.060338551,0.050007814,0.045983087,0.057142857,0.051282051,0.046153846,0.037974684,0.038218111,0.04109589,0.030769231,0.028169014,0.031754032,0.025974026,0.014705882,0.018181818,0.013888889,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430831826,0.421423752,0.413333333,0.415928571,0.386666667,0.370286476,0.397972973,0.388841912,0.42273572,0.379019674,0.358479922,0.397711268,0.343081325,0.373333333,0.343675852,0.338474265,0.346607143,0.36495377,0.316850872
COD13850,Unknown,0.058397272,0.051948052,0.046153846,0.051632245,0.044776119,0.045115332,0.046693314,0.038711289,0.041960094,0.037737342,0.0375,0.029850746,0.04,0.029631255,0.028571429,0.026846847,0.027587519,0.015749008,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516724684,0.447895289,0.42219769,0.423328125,0.466688312,0.425117045,0.400472973,0.441754202,0.42273572,0.442969925,0.388009868,0.40860529,0.345332681,0.375184211,0.359459459,0.340021404,0.408489828,0.368898026,0.359219002
COD14148,Unknown,0.055946792,0.053588517,0.043487395,0.041960094,0.04,0.040818215,0.041381279,0.03269779,0.028991597,0.025641026,0.029850746,0.02739726,0.025974026,0.027402402,0.026666667,0.024099884,0.024096386,0.014084507,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383972603,0.357597279,0.431745107,0.444971264,0.393607752,0.376097973,0.407908636,0.411554497,0.407638889,0.409176136,0.379236379,0.412797619,0.369821429,0.415915493,0.369230769,0.367198504,0.341729646,0.325342225,0.356555146
MRT31069,Unknown,0.062019231,0.061538462,0.059473312,0.056740443,0.055555556,0.057971014,0.051956815,0.046065429,0.044564261,0.043478261,0.043797954,0.041666667,0.039736842,0.0375,0.030309989,0.036165577,0.028571429,0.02485335,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54789916,0.472104779,0.473890298,0.480179487,0.467844156,0.450320513,0.422192982,0.402743735,0.430555556,0.413042763,0.379589651,0.408656103,0.402012987,0.377443439,0.392478658,0.425956542,0.458972659,0.368393846,0.385660914
ZAF43277,Unknown,0.057971014,0.04485997,0.051220575,0.056338028,0.046693314,0.044786096,0.046693314,0.037037037,0.033174487,0.03125,0.026491228,0.030309989,0.026315789,0.027777778,0.025316456,0.016129032,0.018524871,0.014095692,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420652174,0.42273572,0.454668305,0.444444444,0.43165729,0.419639976,0.420407609,0.441673327,0.456510611,0.409137609,0.441176471,0.430769231,0.428571429,0.437926136,0.415341772,0.432815651,0.466956522,0.446098667,0.488157895
NGA36953,Unknown,0.083333333,0.075949367,0.076923077,0.07968254,0.080095308,0.076436222,0.068493151,0.061370482,0.050957481,0.044446883,0.038461538,0.037037037,0.032392894,0.031009615,0.023823029,0.016025641,0.023952955,0.01510677,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459350649,0.395099881,0.444162516,0.436212456,0.402837838,0.4285,0.396990741,0.366316288,0.352752682,0.387869565,0.304709384,0.309670732,0.344627963,0.352091222,0.384130812,0.352647006,0.351461039,0.39927521,0.383978328
SSD44354,Unknown,0.082352941,0.083333333,0.072463768,0.069570478,0.075378788,0.0625,0.0625,0.053342817,0.050957481,0.04,0.04109589,0.038961039,0.031914894,0.032177364,0.027587519,0.022988506,0.024096386,0.014087302,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539140337,0.548480903,0.532045455,0.544088346,0.509802632,0.584375,0.52440078,0.586383929,0.535236783,0.514740712,0.502884615,0.495413754,0.448464912,0.441288641,0.503205128,0.474902597,0.4625,0.503639241,0.442103143
ETH18656,Unknown,0.108932103,0.101724138,0.104186858,0.092206478,0.081081081,0.078651685,0.063391601,0.054054054,0.049382716,0.040570175,0.037974684,0.029631255,0.030309989,0.0236761,0.014285714,0.013333333,0.013523392,0.012820513,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287878788,0.296875,0.273972603,0.267733675,0.242137097,0.246176471,0.217553537,0.222222222,0.216666667,0.257575758,0.207848432,0.218157895,0.227678571,0.262058461,0.293401568,0.265251917,0.297297297,0.261986301,0.269132079
TZA46532,Unknown,0.10279551,0.092751843,0.090909091,0.092665474,0.09032634,0.084507042,0.073801743,0.06650464,0.049390244,0.042253521,0.036590808,0.03316886,0.026315789,0.027031963,0.014084507,0.015625,0.013513514,0.011126137,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280831325,0.294117647,0.296296296,0.283950617,0.25974026,0.253164557,0.212121212,0.171428571,0.197183099,0.153846154,0.138937793,0.125563525,0.136416084,0.112903226,0.095238095,0.087055336,0.1,0.073170732,0.050015823
NGA36768,Unknown,0.1,0.100632911,0.093178295,0.102606952,0.092820513,0.083333333,0.074078139,0.0625,0.062610229,0.042857143,0.04027027,0.0375,0.025974026,0.028571429,0.025816123,0.014705882,0.015275187,0.01379376,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431746032,0.477983476,0.470790758,0.482256944,0.494815956,0.474829118,0.444006323,0.413184932,0.447989766,0.419107711,0.38961039,0.441558442,0.401458333,0.425554254,0.466740443,0.422650256,0.455608497,0.443527027,0.43528692
CIV15364,Unknown,0.108108108,0.108433735,0.1,0.104754441,0.113247863,0.104186858,0.086114201,0.078643579,0.065681622,0.06024971,0.053342817,0.050316456,0.04027027,0.032786885,0.030550373,0.027046784,0.025320513,0.014495798,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45255597,0.482591001,0.502702703,0.582304852,0.563511831,0.578754941,0.613769231,0.560974471,0.487867647,0.460050676,0.459012321,0.487246272,0.458399209,0.443264163,0.473964374,0.466530362,0.46084062,0.443548793,0.555707763
AGO02061,Unknown,0.094916345,0.089572193,0.083333333,0.093028846,0.096137977,0.094820205,0.080229885,0.071008403,0.06504495,0.051615052,0.050316456,0.0375,0.030536131,0.027973396,0.024096386,0.015504808,0.014395195,0.013701201,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384615385,0.359330484,0.350811688,0.379760207,0.323961954,0.300876623,0.379074279,0.297667411,0.250178571,0.227822581,0.218534483,0.197358834,0.211281676,0.211145511,0.211267606,0.223974458,0.221406863,0.232089552,0.236973039
COD14287,Unknown,0.103877761,0.102963444,0.082191781,0.101136364,0.1,0.090909091,0.088607595,0.083160801,0.068266542,0.069444444,0.06097561,0.045115332,0.030076888,0.032866379,0.025478741,0.025003907,0.016949153,0.015384615,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448986486,0.4805,0.464515685,0.462996324,0.423197549,0.439535267,0.40448227,0.394571977,0.389583333,0.391104243,0.406845238,0.430461593,0.429813665,0.48820629,0.40484016,0.453061117,0.442070136,0.419100618,0.370468869
ETH18920,Unknown,0.098611111,0.101449275,0.094611872,0.095238095,0.100632911,0.095890411,0.081681281,0.070588235,0.070094989,0.051282051,0.050632911,0.04679803,0.028985507,0.031009615,0.025003907,0.015749008,0.015628816,0.014285714,0.013513514,0.012662338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384920635,0.379984848,0.395221328,0.371217358,0.385903614,0.405642857,0.366231127,0.341908404,0.324966692,0.33768319,0.26809277,0.315177892,0.333630952,0.295385396,0.321,0.324291016,0.298927365,0.3340625,0.326264324
NGA36788,Unknown,0.131578947,0.123106061,0.12,0.125,0.114285714,0.105882353,0.088053797,0.080770426,0.071428571,0.054794521,0.043816631,0.034482759,0.028370221,0.026315789,0.025003907,0.014815628,0.013333333,0.012658228,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418755973,0.394427677,0.384782609,0.348716085,0.346180556,0.372260395,0.330098684,0.294461538,0.251217532,0.2875,0.298119792,0.317117356,0.333333333,0.263958333,0.28817858,0.296172489,0.280467532,0.244594595,0.285185185
NGA37051,Unknown,0.127665996,0.121212121,0.12,0.117647059,0.121051775,0.111111111,0.099928686,0.084507042,0.075853471,0.060153777,0.049193548,0.039473684,0.029418127,0.029198636,0.027777778,0.015151515,0.013986698,0.014087302,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427338476,0.410251929,0.390699072,0.386785714,0.421052632,0.345492611,0.305352364,0.295332037,0.25,0.246004098,0.219114583,0.21625,0.239784038,0.243053777,0.286466165,0.269318182,0.293407407,0.3,0.31465642
CIV15387,Unknown,0.120307553,0.126760563,0.116133866,0.112789641,0.109589041,0.100632911,0.0875,0.081793565,0.070422535,0.059612651,0.052982456,0.049081602,0.040818215,0.030309989,0.033898305,0.027212144,0.014815628,0.014599318,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426229508,0.409836066,0.384615385,0.32570526,0.375473485,0.31622807,0.298088549,0.269230769,0.218939394,0.207357941,0.194127021,0.184839744,0.20125,0.191585738,0.201410256,0.215693277,0.263850174,0.218721228,0.210353916
GHA21431,Unknown,0.092121212,0.088304094,0.08554007,0.074626866,0.073801743,0.071008403,0.063492063,0.054063927,0.054804805,0.048003072,0.04027027,0.027783137,0.028174603,0.02739726,0.015873016,0.014185111,0.013606072,0.012820513,0.013515982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338058559,0.339630096,0.342584665,0.348243159,0.3,0.318977673,0.337518382,0.305666582,0.272122829,0.309756787,0.31183728,0.320050847,0.304315476,0.297900579,0.291416344,0.251969178,0.258173659,0.272445652,0.280850384
MOZ33237,Unknown,0.154387866,0.157711702,0.153311966,0.142857143,0.140735035,0.115710383,0.098901099,0.085356969,0.072289157,0.06125,0.054794521,0.051315789,0.041960094,0.03975079,0.026666667,0.020966369,0.014492754,0.01369863,0.013515982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513328947,0.479627916,0.50706461,0.500528169,0.464954728,0.436608392,0.426523109,0.340029762,0.334482759,0.296626984,0.342030665,0.294096012,0.338681288,0.331509217,0.380212202,0.389969136,0.411917017,0.403819319,0.386565379
COD14038,Unknown,0.166833167,0.162132353,0.170116319,0.142881242,0.148045977,0.11754386,0.10391363,0.090909091,0.075757576,0.064102564,0.055566274,0.045135747,0.047117517,0.03975079,0.028219396,0.025166192,0.015749008,0.014492754,0.013515982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565774457,0.558877331,0.507089947,0.521513226,0.494264706,0.4535625,0.451248548,0.371071429,0.380244253,0.416003745,0.398445856,0.422142159,0.447076383,0.48234767,0.506696833,0.527027027,0.496481481,0.534313059,0.481853128
COD14028,Unknown,0.130791162,0.136363636,0.137495706,0.114285714,0.113924051,0.097488546,0.085144928,0.079156224,0.064935065,0.054794521,0.040547945,0.042606769,0.035087719,0.035609552,0.025478741,0.024691358,0.013515982,0.014822134,0.013515982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521200913,0.493679061,0.5,0.445666667,0.420196759,0.406991186,0.374688323,0.300459957,0.371982759,0.325749618,0.358048433,0.39762618,0.377315234,0.38603875,0.397463902,0.407911539,0.396382042,0.410774374,0.410888953
COD14076,Unknown,0.153853678,0.14895119,0.14895119,0.139262821,0.146060606,0.116304348,0.104870385,0.078144078,0.061370482,0.052631579,0.045977011,0.04109589,0.042857143,0.028169014,0.016129032,0.014815628,0.013423423,0.012121657,0.013515982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546666667,0.557543554,0.529843074,0.528992196,0.488154762,0.442135519,0.451336083,0.371385669,0.329783372,0.314896313,0.365327381,0.362186219,0.350241546,0.384342178,0.368828529,0.461985199,0.456796875,0.538166311,0.486910141
