"StateCode","Population","Regime","Prev_Year2000","Prev_Year2001","Prev_Year2002","Prev_Year2003","Prev_Year2004","Prev_Year2005","Prev_Year2006","Prev_Year2007","Prev_Year2008","Prev_Year2009","Prev_Year2010","Prev_Year2011","Prev_Year2012","Prev_Year2013","Prev_Year2014","Prev_Year2015","Prev_Year2016","Prev_Year2017","Prev_Year2018","Prev_Year2019"
"258","1790349.03514427","No MDA","0.00502630617772689","0.0049613737994271","0.00488762036652289","0.00482320827239447","0.00477049068592659","0.0047106159857308","0.00464239501393149","0.00455471529823321","0.00441356317769792","0.00420094929918997","0.00395624966520184","0.00374664531641201","0.0035142446951357","0.00324309472190177","0.00297037149845751","0.0027174996627367","0.00246784989741775","0.00218202709489136","0.00214492112830973","0.00203328258355774"
"2996","474014.232936025","No MDA","0.030663634170137","0.0305773687103138","0.0305657485597268","0.0305269503724527","0.0304685459471655","0.0303915950758156","0.0303223004106005","0.030250628385551","0.0301301937187173","0.0299889295307507","0.0167926388416883","0.011353405424957","0.00776001270654163","0.00536722091275626","0.00596529484769515","0.00582953559585535","0.00540802362332849","0.0049065383972328","0.00444408772444868","0.00399353691942244"
"3008","325370.330747027","No MDA","0.0721183202394019","0.07205632177975","0.0720858009490548","0.0720701859882016","0.0720434622423897","0.0719784974377543","0.0718704621507942","0.071745944846521","0.0715612839673522","0.0713673294014056","0.0411238863711838","0.0281035525243065","0.0194255834463384","0.013628246449205","0.0153251553864235","0.0151359500079592","0.0141728262184395","0.0129780524887994","0.0118361024913604","0.0107038804995488"
"3449","3588790.61068443","No MDA","0.319399354283748","0.319547579846852","0.319891271112457","0.320219296693359","0.320499878117975","0.320779902452446","0.320873853099085","0.320907598533453","0.31648597059099","0.308614475595064","0.260115845317819","0.22986328277636","0.183753654988196","0.189730571235944","0.136397464883096","0.098635768415854","0.102700553123005","0.0675568134178794","0.0482931614952357","0.0500393823361305"
"2993","1183431.97944398","No MDA","0.0209811951526585","0.0209041563552135","0.0209206579223299","0.0209006607736958","0.0208234706994943","0.0207369458774525","0.0206862235385934","0.0206474616375478","0.0205196615099631","0.0203693240168723","0.0112809967298389","0.00763376326172565","0.00522588351679976","0.0036212743127482","0.00404350269402802","0.00395462974241818","0.00367366706876743","0.00332176119452267","0.00302217195449841","0.00273036170428985"
"2995","755877.163788921","No MDA","0.0459398475570824","0.0458651573519945","0.0458637938995778","0.0458353953425284","0.0457851560286831","0.0457141156474727","0.0456300019720306","0.0455361965411767","0.0453983985621586","0.0452417571778074","0.0259029273062656","0.0176806061011594","0.0122023205607315","0.00854022206835517","0.00956521558575368","0.00941614229167238","0.00879252632703942","0.00803379852126221","0.00731463439621231","0.00660841997733534"
"264","224578.044204548","No MDA","0.006297568471739","0.00617981207174004","0.00604008993431901","0.00591020884627693","0.00578967974474982","0.00567211859434882","0.00552811349048643","0.00537024577946221","0.00515988285574707","0.00489578968409134","0.00456882063169268","0.00429609193453472","0.00395185450931663","0.00363927302481094","0.00327451919651111","0.00294395289510534","0.00262632178319233","0.00220508593751311","0.00222974671986187","0.00214590470378865"
"253","424633.17210077","No MDA","0.00606950557767564","0.00594938713633308","0.00579460031144484","0.00567251474596995","0.00554260357651961","0.00542457341550421","0.00527311836076847","0.00510652969957576","0.00489136514595208","0.0046332521575102","0.00432217552225275","0.00405140287673477","0.00371435497887075","0.00342141995662775","0.00307161957051118","0.00274773156799609","0.00244190561356545","0.002031214880946","0.00206931056398265","0.00199988160644755"
"5343","906306.06674166","No MDA","0.071891518874845","0.0717880842482217","0.0717357168346013","0.0717181346264073","0.0716714286041784","0.0716098810871804","0.0715175126907719","0.0699455279041183","0.0672149914650066","0.0643944944351963","0.0613853161376781","0.058345447642773","0.0555025900557882","0.0518920509661122","0.0472617486743748","0.0424952495829975","0.027579978687739","0.0152877462883735","0.00880892908808182","0.0080573379576551"
"2880","1135302.83453384","No MDA","0.0923180400439127","0.0922822944270497","0.0923227182313301","0.0923607350649351","0.0923876134130922","0.0924087914346784","0.0923649257214814","0.092272096613949","0.0905295225502381","0.0790195330861332","0.0776965053172791","0.070728736266651","0.0694096826067518","0.0667590779415373","0.0620401955204183","0.0547028264686439","0.0506861414989331","0.0463184717734398","0.042915479966673","0.0415663982115267"
"3452","2114709.83034433","No MDA","0.0754473045745693","0.0754010720802444","0.0754036892286177","0.0753839511769489","0.0753629478391909","0.0753319638358489","0.0752481820822299","0.0751485874042161","0.0739109377888749","0.0717296381188074","0.0703922324056765","0.0686814876494807","0.0571122189591896","0.0566986990315962","0.0459274344485612","0.0377890070442342","0.0370071057283603","0.0300312695742051","0.0256270893444897","0.0248973930575565"
"2988","610507.102672279","No MDA","0.0292357941680968","0.0291581330814601","0.0291699600386134","0.0291467355929104","0.0290808740683249","0.0289987470182545","0.0289349281222297","0.028877385500246","0.0287383936403368","0.0285829339495156","0.0160600374976289","0.0108975612739393","0.00748121641444485","0.0052025026762392","0.00581622486422136","0.00570382819169243","0.00531144687238116","0.00482541768966756","0.00438903334621389","0.00396223020813519"
"3004","512328.441698119","No MDA","0.0359890455284693","0.0359066381304296","0.0359032580560883","0.0358690690288568","0.0358033709716997","0.0357246044989313","0.0356502339680777","0.0355720181048405","0.0354396778742294","0.0352839373546638","0.0198768235194858","0.0134680607207156","0.00922448908255302","0.00640397483559506","0.00714125141780036","0.00699605160089984","0.00650422348543336","0.00591346790630458","0.00536393464303045","0.00482576818892454"
"2994","526501.969808917","No MDA","0.0559548808553886","0.0558858800696888","0.0559200132957239","0.055895925271579","0.0558581825573281","0.055774478530399","0.0556827965600612","0.0555711502122312","0.0553909510088345","0.0551974621406991","0.0315255729763135","0.0214740671854418","0.0147915214852795","0.010325319422616","0.0115830351525559","0.0114039702079945","0.0106563066976244","0.00973241235188842","0.00885865548177563","0.00799331557158463"
